,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1995-09-30,1995-06-30,1995-03-31
date,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1995-09-30,1995-06-30,1995-03-31
filing_date,2023-10-23,2023-07-31,2023-04-24,2023-03-01,2022-10-24,2022-07-25,2022-04-25,2022-02-24,2021-10-26,2021-07-27,2021-04-27,2021-02-23,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-11-04,2019-07-25,2019-04-25,2019-02-14,2018-10-25,2018-07-26,2018-04-26,2018-03-01,2017-10-27,2017-08-04,2017-05-03,2017-02-24,2016-11-02,2016-08-04,2016-05-06,2016-02-29,2015-11-09,2015-08-06,2015-05-07,2015-03-02,2014-11-05,2014-08-08,2014-05-09,2014-02-24,2013-11-01,2013-08-02,2013-05-03,2013-02-22,2012-11-07,2012-08-08,2012-05-08,2012-02-29,2011-11-07,2011-08-04,2011-05-04,2011-02-25,2010-11-03,2010-08-04,2010-05-04,2010-02-26,2009-11-05,2009-08-05,2009-05-06,2009-03-02,2008-11-05,2008-08-01,2008-05-06,2008-02-29,2007-11-07,2007-08-06,2007-05-07,2007-02-28,2006-11-08,2006-08-09,2006-05-09,2006-03-15,2005-11-08,2005-08-08,2005-05-10,2005-03-08,2004-11-08,2004-08-06,2004-05-07,2004-03-15,2003-11-13,2003-08-14,2003-05-13,2002-12-31,2002-11-14,2002-08-14,2002-04-01,,2001-11-14,2001-08-14,2001-05-11,2001-03-30,2000-11-14,2000-08-14,2000-05-11,1999-12-31,1999-11-15,1999-08-13,1999-05-14,1998-12-31,1998-11-16,1998-08-14,1998-05-15,1997-12-31,1997-11-12,1997-08-13,1997-05-14,1997-03-31,1996-11-14,1996-08-14,1996-04-01,,1995-11-14,1995-08-14,1995-06-29
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
totalAssets,1789923000.00,1819220000.00,1826100000.00,1858463000.00,1887771000.00,1931846000.00,1446362000.00,1441265000.00,1416412000.00,1363541000.00,1335610000.00,1353457000.00,1676747000.00,2715702000.00,3152955000.00,1940331000.00,3219620000.00,3180198000.00,3237966000.00,2826692000.00,2698898000.00,2618950000.00,2719009000.00,2692264000.00,2595004000.00,2548130000.00,2624484000.00,2615736000.00,2551390000.00,2541447000.00,2548767000.00,2658875000.00,2335674000.00,2354707000.00,2404660000.00,2456844000.00,2287928000.00,2369487000.00,1861230000.00,1827176000.00,1917481000.00,1875212000.00,1861826000.00,1812929000.00,1769476000.00,1771067000.00,1816405000.00,1735149000.00,1667045000.00,1555593000.00,1548758000.00,1502072000.00,1403145000.00,1341001000.00,1373729000.00,1321456000.00,1261023000.00,1257455000.00,1232144000.00,1233270000.00,1169583000.00,1190983000.00,1151002000.00,1113176000.00,1077507000.00,1023931000.00,1017257000.00,979606000.00,940489000.00,907250000.00,882630000.00,858515000.00,786330000.00,747211000.00,704337000.00,700288000.00,639907000.00,606882000.00,584186000.00,555292000.00,522346000.00,494626000.00,491753000.00,483648000.00,446539000.00,401729000.00,397196000.00,397196000.00,393656000.00,389881000.00,385764000.00,380379000.00,361656000.00,335530000.00,326147000.00,318408000.00,297646000.00,291546000.00,276367000.00,272174000.00,273289000.00,266510000.00,248062000.00,239382000.00,201354000.00,196677000.00,195340000.00,198103000.00,187200000.00,180200000.00,158700000.00,158600000.00,155700000.00,157400000.00,157500000.00
intangibleAssets,110677000.00,113269000.00,115863000.00,118528000.00,121259000.00,110258000.00,4288000.00,5095000.00,5681000.00,5844000.00,7480000.00,9097000.00,9503000.00,176104000.00,183269000.00,14234000.00,198216000.00,207066000.00,216559000.00,335271000.00,230874000.00,224513000.00,231340000.00,235551000.00,245025000.00,235041000.00,240680000.00,247672000.00,255195000.00,261111000.00,268235000.00,275912000.00,279187000.00,285120000.00,290509000.00,297471000.00,314080000.00,325692000.00,2944000.00,3535000.00,4207000.00,4328000.00,5185000.00,6026000.00,6665000.00,7045000.00,5998000.00,6066000.00,4137000.00,3083000.00,3541000.00,3832000.00,4445000.00,4919000.00,4919000.00,5200000.00,6630000.00,6255000.00,6706000.00,7496000.00,5547000.00,5547000.00,5188000.00,4814000.00,4826000.00,121563000.00,,115436000.00,111364000.00,105867000.00,101085000.00,101085000.00,97241000.00,93917000.00,80647000.00,74874000.00,68606000.00,62714000.00,57959000.00,55485000.00,52069000.00,29630000.00,27885000.00,25985000.00,24337000.00,22537000.00,22096000.00,22096000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
earningAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherCurrentAssets,23911000.00,,,22075000.00,23518000.00,16592000.00,21780000.00,16201000.00,24771000.00,26715000.00,35592000.00,34838000.00,67671000.00,87413000.00,75627000.00,65499000.00,74210000.00,68329000.00,60513000.00,65300000.00,80977000.00,82165000.00,81267000.00,78362000.00,98967000.00,97898000.00,84273000.00,84351000.00,72046000.00,68409000.00,93656000.00,63138000.00,68067000.00,66875000.00,58588000.00,65916000.00,75736000.00,71159000.00,59351000.00,71276000.00,68796000.00,75702000.00,59224000.00,88491000.00,,,,,,,,,,,,,,,,,,,,,,40880000.00,,,,,,,,470611000.00,,425567000.00,405784000.00,386091000.00,365681000.00,343013000.00,319478000.00,313775000.00,318870000.00,317287000.00,281155000.00,264979000.00,258932000.00,13382000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalLiab,1089245000.00,1108640000.00,1122197000.00,1163061000.00,1184051000.00,1211333000.00,715454000.00,723099000.00,694882000.00,630026000.00,596222000.00,642132000.00,950862000.00,1194503000.00,1706341000.00,1102550000.00,1351965000.00,1330640000.00,1424458000.00,1065984000.00,935392000.00,874137000.00,962817000.00,964260000.00,1021048000.00,1006057000.00,1124291000.00,1134138000.00,1094294000.00,1081799000.00,1130845000.00,1292257000.00,992312000.00,1037618000.00,1129863000.00,1233323000.00,1086682000.00,1180699000.00,682215000.00,687213000.00,677075000.00,659684000.00,672946000.00,676803000.00,677043000.00,691211000.00,763312000.00,758595000.00,728674000.00,554460000.00,531265000.00,522655000.00,435206000.00,392689000.00,448801000.00,434196000.00,399363000.00,421095000.00,431757000.00,471726000.00,429752000.00,476013000.00,459845000.00,439796000.00,406856000.00,369457000.00,383203000.00,372591000.00,354408000.00,339716000.00,420371000.00,424044000.00,366923000.00,337555000.00,311034000.00,325110000.00,278949000.00,256316000.00,245846000.00,235106000.00,212585000.00,195079000.00,202011000.00,203103000.00,174176000.00,135858000.00,177229000.00,177229000.00,175630000.00,169357000.00,170965000.00,171841000.00,159270000.00,140988000.00,136233000.00,134690000.00,119806000.00,116917000.00,107701000.00,103303000.00,103353000.00,99214000.00,125906000.00,122927000.00,89209000.00,88988000.00,85000000.00,90768000.00,87500000.00,84100000.00,67600000.00,67600000.00,66300000.00,71100000.00,72500000.00
totalStockholderEquity,700678000.00,710580000.00,703903000.00,695402000.00,703720000.00,720513000.00,730908000.00,718166000.00,721530000.00,733515000.00,739388000.00,711325000.00,725885000.00,1521199000.00,1446614000.00,837781000.00,1867655000.00,1849558000.00,1813508000.00,1760708000.00,1763506000.00,1744813000.00,1756192000.00,1728004000.00,1573956000.00,1542073000.00,1500193000.00,1481598000.00,1457096000.00,1459648000.00,1417922000.00,1366618000.00,1343362000.00,1317089000.00,1274797000.00,1223521000.00,1201246000.00,1188788000.00,1179015000.00,1139963000.00,1240406000.00,1215528000.00,1188880000.00,1136126000.00,1092433000.00,1079856000.00,1053093000.00,976554000.00,938371000.00,1001133000.00,1017493000.00,979417000.00,967939000.00,948312000.00,924928000.00,887260000.00,861660000.00,836360000.00,800387000.00,761544000.00,739831000.00,714970000.00,691157000.00,673380000.00,670651000.00,654474000.00,634054000.00,607015000.00,586081000.00,567534000.00,462259000.00,434471000.00,419407000.00,409656000.00,393303000.00,375178000.00,360958000.00,350566000.00,338340000.00,320186000.00,309761000.00,299547000.00,289742000.00,280545000.00,272363000.00,265871000.00,219967000.00,219967000.00,218026000.00,220524000.00,214799000.00,208538000.00,202386000.00,194542000.00,189914000.00,183718000.00,177840000.00,174629000.00,168666000.00,168871000.00,169936000.00,167296000.00,122156000.00,116455000.00,112145000.00,107689000.00,110340000.00,107335000.00,99700000.00,96100000.00,91100000.00,,89400000.00,86300000.00,85000000.00
deferredLongTermLiab,,,,,,,,,,,,,,234380000.00,217768000.00,,297110000.00,288291000.00,279224000.00,267500000.00,248102000.00,257620000.00,241137000.00,222592000.00,259146000.00,260032000.00,268074000.00,276116000.00,271566000.00,295844000.00,306671000.00,307481000.00,162764000.00,198138000.00,237177000.00,268551000.00,183880000.00,211820000.00,199821000.00,226958000.00,244037000.00,254510000.00,261334000.00,263721000.00,245026000.00,268733000.00,284515000.00,286962000.00,273562000.00,258676000.00,250459000.00,227513000.00,186317000.00,141456000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherCurrentLiab,146294000.00,260851000.00,146303000.00,157077000.00,156289000.00,157305000.00,158837000.00,151552000.00,182328000.00,166296000.00,176313000.00,146282000.00,180879000.00,192502000.00,352590000.00,140423000.00,182044000.00,169499000.00,175028000.00,261292000.00,192482000.00,180833000.00,191057000.00,291269000.00,303838000.00,196064000.00,223778000.00,340481000.00,62901000.00,57645000.00,61642000.00,14031000.00,11280000.00,17500000.00,23780000.00,39041000.00,27200000.00,28400000.00,28400000.00,42854000.00,28400000.00,39853000.00,42639000.00,13278000.00,395906000.00,334376000.00,443791000.00,462103000.00,425692000.00,403604000.00,452737000.00,440652000.00,360158000.00,142434000.00,358771000.00,163670000.00,173011000.00,165397000.00,157347000.00,182983000.00,121118000.00,102269000.00,92712000.00,83162000.00,92130000.00,101533000.00,98016000.00,94498000.00,95575000.00,90740000.00,74089000.00,75896000.00,94505000.00,647000.00,647000.00,647000.00,15757000.00,662000.00,,655000.00,,,,434000.00,,399000.00,,399000.00,,,,399000.00,,,,,,,,,,,,,,,,58629000.00,,,30100000.00,,,1900000.00,
commonStock,18311000.00,18310000.00,18298000.00,18050000.00,18021000.00,18019000.00,17984000.00,17779000.00,17763000.00,17760000.00,17715000.00,17550000.00,727129000.00,45376000.00,45376000.00,837800000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45376000.00,45378000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,30252000.00,28527000.00,28527000.00,28527000.00,28527000.00,28527000.00,28527000.00,28527000.00,19018000.00,19018000.00,19018000.00,19018000.00,12679000.00,12679000.00,12679000.00,12679000.00,12679000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,11816000.00,10766000.00,10766000.00,10766000.00,10766000.00,10766000.00,10766000.00,,,6000000.00,,,,
capitalStock,18311000.00,18310000.00,18298000.00,18050000.00,18021000.00,18019000.00,17984000.00,17779000.00,17763000.00,17760000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarnings,82477000.00,90548000.00,87905000.00,79073000.00,88524000.00,107611000.00,116494000.00,98546000.00,85421000.00,64320000.00,34732000.00,1881000.00,1912494000.00,1805869000.00,1740193000.00,2029613000.00,2139353000.00,2101915000.00,2061651000.00,2005344000.00,1945961000.00,1904309000.00,1867895000.00,1819524000.00,1644089000.00,1620699000.00,1586319000.00,1534983000.00,1515318000.00,1487672000.00,1450991000.00,1403120000.00,1383208000.00,1360685000.00,1321808000.00,1274233000.00,1253807000.00,1246029000.00,1239041000.00,1202219000.00,1181149000.00,1161308000.00,1136743000.00,1087032000.00,1051687000.00,1023888000.00,988785000.00,918699000.00,889248000.00,862186000.00,852428000.00,809084000.00,779349000.00,754146000.00,730688000.00,694689000.00,670601000.00,646888000.00,620061000.00,585827000.00,565660000.00,545434000.00,523005000.00,499109000.00,484486000.00,469380000.00,450535000.00,424991000.00,406762000.00,390135000.00,370235000.00,349377000.00,335469000.00,327324000.00,311852000.00,294077000.00,280956000.00,280464000.00,265741000.00,252924000.00,243314000.00,241002000.00,232676000.00,223928000.00,216260000.00,209538000.00,197321000.00,197321000.00,195719000.00,197680000.00,193111000.00,185782000.00,179832000.00,173124000.00,166591000.00,159313000.00,153472000.00,147364000.00,141190000.00,134511000.00,129188000.00,124282000.00,119150000.00,113864000.00,109597000.00,104792000.00,100538000.00,96226000.00,93100000.00,89300000.00,86400000.00,86400000.00,83400000.00,80200000.00,77200000.00
otherLiab,,,,,165939000.00,168248000.00,154768000.00,158595000.00,143928000.00,137455000.00,130161000.00,131495000.00,321236000.00,323815000.00,302319000.00,205117000.00,376181000.00,368971000.00,362834000.00,348079000.00,319656000.00,330233000.00,103685000.00,100472000.00,93657000.00,94185000.00,95660000.00,62427000.00,62901000.00,57645000.00,61642000.00,69233000.00,55586000.00,55862000.00,59782000.00,61069000.00,51461000.00,28400000.00,41721000.00,45241000.00,39519000.00,39853000.00,42639000.00,46022000.00,39664000.00,46372000.00,47392000.00,44571000.00,82204000.00,76803000.00,37065000.00,40213000.00,32936000.00,32136000.00,33470000.00,38198000.00,29943000.00,31378000.00,33224000.00,33435000.00,28739000.00,30648000.00,30676000.00,29772000.00,26770000.00,29055000.00,30201000.00,27101000.00,25360000.00,23272000.00,23975000.00,23458000.00,19223000.00,17714000.00,18225000.00,19070000.00,15111000.00,15682000.00,16307000.00,15737000.00,14443000.00,14646000.00,15265000.00,14756000.00,13580000.00,13895000.00,14055000.00,12810000.00,12808000.00,13388000.00,12669000.00,10994000.00,33311000.00,11260000.00,10911000.00,,,,,,,,,,,,,,,,,,,,
goodWill,55750000.00,55750000.00,55750000.00,54710000.00,51683000.00,75242000.00,13022000.00,13134000.00,13162000.00,8482000.00,8468000.00,7569000.00,2645000.00,288801000.00,288801000.00,447781000.00,735782000.00,736202000.00,734558000.00,733170000.00,703437000.00,626692000.00,625706000.00,622948000.00,618171000.00,527924000.00,526641000.00,526723000.00,528634000.00,524832000.00,524687000.00,539475000.00,536121000.00,533020000.00,529806000.00,530670000.00,515478000.00,516570000.00,238298000.00,239181000.00,239094000.00,235048000.00,234749000.00,234195000.00,232682000.00,230495000.00,222293000.00,219342000.00,217745000.00,198806000.00,199281000.00,202379000.00,202493000.00,200679000.00,197309000.00,194376000.00,194095000.00,192027000.00,187662000.00,185965000.00,160838000.00,162602000.00,150641000.00,143282000.00,135407000.00,121563000.00,116225000.00,115436000.00,111364000.00,105867000.00,103027000.00,,,,,,,,,55485000.00,52069000.00,29630000.00,27885000.00,25985000.00,24337000.00,22537000.00,22273000.00,22096000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherAssets,234815000.00,254671000.00,771299000.00,708939000.00,730202000.00,753344000.00,1752734000.00,2031377000.00,1371250000.00,1288993000.00,25491000.00,27097000.00,12625000.00,1133347000.00,1293058000.00,26882000.00,1303345000.00,17753000.00,1318534000.00,1336192000.00,1214290000.00,1158595000.00,900096000.00,903854000.00,905348000.00,803427000.00,804055000.00,808054000.00,855875000.00,854352000.00,886578000.00,878525000.00,883375000.00,885015000.00,878903000.00,894057000.00,905294000.00,934599000.00,339574000.00,371133000.00,390962000.00,364694000.00,343948000.00,346091000.00,412281000.00,462340000.00,411143000.00,322123000.00,355511000.00,299140000.00,257504000.00,340992000.00,317964000.00,264815000.00,255001000.00,235658000.00,246463000.00,248494000.00,246721000.00,260864000.00,271772000.00,206659000.00,186757000.00,185412000.00,180506000.00,162443000.00,147323000.00,144861000.00,146409000.00,141571000.00,129381000.00,124039000.00,125123000.00,119744000.00,110649000.00,125002000.00,95683000.00,90428000.00,85432000.00,81722000.00,78437000.00,55083000.00,53081000.00,52198000.00,24337000.00,36201000.00,22273000.00,22096000.00,34152000.00,34126000.00,27595000.00,25760000.00,25006000.00,18316000.00,16232000.00,,,,,,,,,,,,,,,,900000.00,,,,
cash,39313000.00,38369000.00,44267000.00,27716000.00,37779000.00,28249000.00,13518000.00,22832000.00,14846000.00,47979000.00,61064000.00,76123000.00,432862000.00,313057000.00,551017000.00,48773000.00,150261000.00,100242000.00,124154000.00,15278000.00,34986000.00,94323000.00,189410000.00,51037000.00,126253000.00,260335000.00,348490000.00,308561000.00,319486000.00,242239000.00,118905000.00,14942000.00,66912000.00,91144000.00,129837000.00,3549000.00,10401000.00,17571000.00,290680000.00,231091000.00,309244000.00,210665000.00,209957000.00,129534000.00,155644000.00,109612000.00,234135000.00,176257000.00,218943000.00,176379000.00,196217000.00,72022000.00,100067000.00,85337000.00,112667000.00,109685000.00,88085000.00,83279000.00,5937000.00,7376000.00,6579000.00,5990000.00,7092000.00,5249000.00,9723000.00,10600000.00,9420000.00,8807000.00,54681000.00,24293000.00,6179000.00,6973000.00,6753000.00,4808000.00,4473000.00,5865000.00,150000.00,95000.00,95000.00,95000.00,5456000.00,10458000.00,4777000.00,96000.00,20422000.00,99000.00,93000.00,93000.00,99000.00,97000.00,94000.00,95000.00,90000.00,91000.00,96000.00,99000.00,98000.00,90000.00,92000.00,95000.00,98000.00,99000.00,95000.00,96000.00,98000.00,96000.00,91000.00,84000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00
cashAndEquivalents,39313000.00,38369000.00,44267000.00,27716000.00,37779000.00,28249000.00,13518000.00,22832000.00,14846000.00,47979000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCurrentLiabilities,321244000.00,331794000.00,317227000.00,337239000.00,323195000.00,311128000.00,298905000.00,310959000.00,314565000.00,288459000.00,267957000.00,299742000.00,302747000.00,249182000.00,400762000.00,268288000.00,254234000.00,226913000.00,246779000.00,349661000.00,290942000.00,243147000.00,259476000.00,372090000.00,394247000.00,250727000.00,275841000.00,412422000.00,263657000.00,234803000.00,244491000.00,314387000.00,279801000.00,288760000.00,312236000.00,309462000.00,294104000.00,305057000.00,298620000.00,286764000.00,252418000.00,223973000.00,227466000.00,238810000.00,535429000.00,537506000.00,609751000.00,604806000.00,533380000.00,471829000.00,489802000.00,440652000.00,360158000.00,306125000.00,358771000.00,340954000.00,314082000.00,308604000.00,319688000.00,356909000.00,247573000.00,231178000.00,247210000.00,224192000.00,227595000.00,217254000.00,234800000.00,215516000.00,213566000.00,189857000.00,195785000.00,188713000.00,191881000.00,89743000.00,118718000.00,93565000.00,102254000.00,86249000.00,95788000.00,83854000.00,65457000.00,52649000.00,64954000.00,64131000.00,60507000.00,52991000.00,65344000.00,65344000.00,59890000.00,25471000.00,34367000.00,34693000.00,42525000.00,27782000.00,39528000.00,36941000.00,33669000.00,38538000.00,38731000.00,33461000.00,32716000.00,28439000.00,32892000.00,31071000.00,25637000.00,22495000.00,24923000.00,90768000.00,22200000.00,26100000.00,30100000.00,30100000.00,18000000.00,20800000.00,19100000.00
currentDeferredRevenue,67844000.00,70943000.00,74828000.00,73196000.00,75594000.00,74504000.00,56203000.00,66289000.00,55361000.00,58180000.00,58819000.00,68894000.00,49711000.00,,,47692000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39664000.00,46372000.00,47392000.00,44571000.00,40704000.00,35303000.00,37065000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7140000.00,,,,,,,
netDebt,645211000.00,650676000.00,673184000.00,711098000.00,732732000.00,778212000.00,304466000.00,297002000.00,276904000.00,214313000.00,195859000.00,203666000.00,141613000.00,308449000.00,452243000.00,628064000.00,571289000.00,634514000.00,690691000.00,409474000.00,262354000.00,178618000.00,169109000.00,317761000.00,246438000.00,140778000.00,136226000.00,189268000.00,176684000.00,251268000.00,399136000.00,595508000.00,427249000.00,403714000.00,390831000.00,602533000.00,546836000.00,595092000.00,-148627000.00,-88387000.00,-168143000.00,-69317000.00,-68450000.00,11994000.00,85829000.00,200851000.00,37994000.00,75664000.00,1835000.00,-102326000.00,-154754000.00,-30232000.00,-57955000.00,-30909000.00,-56107000.00,-54641000.00,-32747000.00,-2166000.00,72908000.00,107441000.00,146861000.00,208197000.00,174867000.00,180583000.00,142768000.00,112548000.00,108782000.00,121167000.00,60801000.00,102294000.00,194432000.00,204900000.00,168289000.00,142829000.00,80428000.00,110790000.00,108647000.00,90862000.00,76347000.00,79475000.00,60336000.00,55425000.00,61154000.00,73169000.00,45021000.00,37454000.00,77620000.00,77620000.00,77343000.00,101587000.00,99056000.00,104674000.00,83344000.00,82967000.00,70904000.00,72661000.00,67731000.00,62815000.00,47358000.00,51632000.00,51854000.00,53748000.00,74668000.00,76390000.00,51570000.00,55136000.00,48246000.00,55281000.00,54900000.00,45000000.00,37400000.00,37400000.00,38700000.00,40000000.00,43100000.00
shortTermDebt,0.00,-108314000.00,0.00,0.00,0.00,0.00,0.00,10000000.00,0.00,0.00,338000.00,-146282000.00,285123000.00,285801000.00,646069000.00,81216000.00,347107000.00,347767000.00,408286000.00,424752000.00,297340000.00,272941000.00,358519000.00,368798000.00,372691000.00,401113000.00,484716000.00,497829000.00,496170000.00,493507000.00,518041000.00,610450000.00,494161000.00,494858000.00,520668000.00,606082000.00,557237000.00,612663000.00,142053000.00,142704000.00,141101000.00,141348000.00,141507000.00,141528000.00,99859000.00,156758000.00,118568000.00,98132000.00,66984000.00,32922000.00,41463000.00,41790000.00,42112000.00,54428000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortLongTermDebt,,,,,,,,10000000.00,,,,,,,,81216000.00,,,,81228000.00,,272941000.00,358519000.00,97192000.00,372691000.00,401113000.00,484716000.00,497829000.00,496170000.00,493507000.00,,606746000.00,,,,606082000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortLongTermDebtTotal,684524000.00,689045000.00,717451000.00,738814000.00,770511000.00,806461000.00,317984000.00,319834000.00,291750000.00,262292000.00,256923000.00,279789000.00,574475000.00,621506000.00,1003260000.00,676837000.00,721550000.00,734756000.00,814845000.00,424752000.00,297340000.00,272941000.00,358519000.00,368798000.00,372691000.00,401113000.00,484716000.00,497829000.00,496170000.00,493507000.00,518041000.00,610450000.00,494161000.00,494858000.00,520668000.00,606082000.00,557237000.00,612663000.00,142053000.00,142704000.00,141101000.00,141348000.00,141507000.00,141528000.00,241473000.00,310463000.00,272129000.00,251921000.00,220778000.00,74053000.00,41463000.00,41790000.00,42112000.00,54428000.00,56560000.00,55044000.00,55338000.00,81113000.00,78845000.00,114817000.00,153440000.00,214187000.00,181959000.00,185832000.00,152491000.00,123148000.00,118202000.00,129974000.00,115482000.00,126587000.00,200611000.00,211873000.00,175042000.00,147637000.00,84901000.00,116655000.00,108797000.00,90957000.00,76442000.00,79570000.00,65792000.00,65883000.00,65931000.00,73265000.00,65443000.00,37553000.00,77713000.00,77713000.00,77442000.00,101684000.00,99150000.00,104769000.00,83434000.00,83058000.00,71000000.00,72760000.00,67829000.00,62905000.00,47450000.00,51727000.00,51952000.00,53847000.00,74763000.00,76486000.00,51668000.00,55232000.00,48337000.00,55365000.00,55000000.00,45100000.00,37500000.00,37500000.00,38800000.00,40100000.00,43200000.00
