,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-08-31,2020-07-31,2020-05-31,2020-04-30,2020-02-29,2020-01-31,2019-11-30,2019-10-31,2019-08-31,2019-07-31,2019-04-30,2019-02-28,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,2013-01-31,2012-10-31,2012-07-31,2012-04-30,2012-01-31,2011-10-31,2011-07-31,2011-04-30,2011-01-31,2010-10-31,2010-07-31,2010-04-30,2010-01-31,2009-10-31,2009-07-31,2009-04-30,2009-01-31,2008-10-31,2008-07-31,2008-04-30,2008-01-31,2007-10-31,2007-07-31,2007-04-30,2007-01-31,2006-10-31,2006-07-31,2006-04-30,2006-01-31,2005-10-31,2005-07-31,2005-04-30,2005-01-31,2004-10-31,2004-07-31,2004-04-30,2004-01-31,2003-10-31,2003-07-31,2003-04-30,2003-01-31,2002-10-31,2002-07-31,2002-05-31,2002-04-30,2001-10-31,2001-07-31,2001-04-30,2001-01-31,2000-10-31,2000-07-31,2000-04-30,2000-01-31,1999-10-31,1999-07-31,1999-04-30,1999-01-31,1998-10-31,1998-07-31,1998-04-30,1998-01-31,1997-10-31,1997-07-31,1997-04-30,1997-01-31,1996-10-31,1996-07-31,1996-04-30,1996-01-31,1995-10-31,1995-07-31,1995-04-30,1995-01-31,1994-10-31,1994-07-31,1994-04-30,1994-01-31,1993-10-31,1993-07-31,1993-04-30,1993-01-31,1992-10-31,1992-07-31
longTermDebt,,3225000.00,30225000.00,8911000.00,30225000.00,411911000.00,376522000.00,,405807000.00,336249000.00,329718000.00,329718000.00,325290000.00,321081000.00,516953000.00,642972000.00,642972000.00,642972000.00,,,,,,1328663000.00,,,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,11469000.00,12660000.00,13874000.00,15213000.00,15100000.00,16019000.00,16356000.00,16663000.00,17400000.00,18662000.00,19361000.00,20352000.00,22229000.00,23002000.00,24889000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,769315000.00,636972000.00,624851000.00,585083000.00,797731000.00,687046000.00,682100000.00,553458000.00,739808000.00,503507000.00,466698000.00,405445000.00,559961000.00,421196000.00,421196000.00,421729000.00,421729000.00,446278000.00,446278000.00,647329000.00,647329000.00,534762000.00,534762000.00,456160000.00,424404000.00,424404000.00,591671000.00,466112000.00,404264000.00,398213000.00,534019000.00,433458000.00,364274000.00,358446000.00,492602000.00,422151000.00,334301000.00,305178000.00,479729000.00,408541000.00,332645000.00,278972000.00,468628000.00,393316000.00,329249000.00,291541000.00,518904000.00,461080000.00,340508000.00,332452000.00,481208000.00,462013000.00,376688000.00,378426000.00,571751000.00,470242000.00,331588000.00,301208000.00,409509000.00,349091000.00,326417000.00,326454000.00,425415000.00,352819000.00,279233000.00,294928000.00,421909000.00,341463000.00,262201000.00,286485000.00,393068000.00,321263000.00,274846000.00,263644000.00,348631000.00,267392000.00,195312000.00,210739000.00,253476000.00,227771000.00,153749000.00,137991000.00,204972000.00,169840000.00,146786000.00,120586000.00,193796000.00,159036000.00,146205000.00,124708000.00,181916000.00,148781000.00,114183000.00,91096000.00,175968000.00,145095000.00,103732000.00,84064000.00,111386000.00,88560000.00,81813000.00,60375000.00,81912000.00,74363000.00,56587000.00,49688000.00,74934000.00,54322000.00,41366000.00,36278000.00,58913000.00,41741000.00,35486000.00,27117000.00,58227000.00,34329000.00,24469000.00,24469000.00,77500000.00,79000000.00,60300000.00,50000000.00,62400000.00,45200000.00,30100000.00,21000000.00,21000000.00,24400000.00,24400000.00,,,
accountsPayable,300031000.00,238660000.00,212318000.00,234340000.00,188448000.00,198645000.00,236376000.00,231782000.00,314561000.00,221471000.00,231932000.00,255912000.00,304552000.00,295296000.00,295296000.00,177124000.00,177124000.00,285746000.00,285746000.00,366676000.00,366676000.00,316995000.00,316995000.00,231760000.00,240671000.00,240671000.00,343360000.00,264247000.00,207774000.00,236703000.00,330716000.00,275479000.00,208857000.00,246204000.00,314111000.00,286691000.00,202692000.00,182789000.00,304989000.00,263145000.00,203239000.00,191146000.00,309348000.00,254802000.00,195703000.00,203872000.00,353228000.00,292120000.00,161778000.00,176874000.00,213197000.00,171655000.00,133861000.00,183783000.00,222894000.00,187572000.00,155183000.00,167723000.00,196504000.00,144929000.00,143477000.00,158526000.00,198978000.00,151978000.00,91671000.00,152068000.00,191571000.00,145507000.00,116268000.00,157928000.00,207481000.00,146431000.00,138545000.00,171150000.00,213049000.00,175934000.00,121033000.00,139197000.00,104386000.00,102049000.00,65638000.00,76344000.00,84303000.00,70732000.00,68777000.00,71330000.00,98018000.00,64525000.00,60769000.00,50608000.00,94151000.00,80063000.00,70644000.00,39067000.00,77198000.00,45384000.00,42823000.00,42038000.00,56588000.00,49703000.00,36758000.00,30700000.00,39396000.00,29801000.00,23319000.00,18551000.00,35766000.00,24007000.00,23989000.00,24606000.00,41223000.00,24983000.00,19107000.00,20430000.00,38002000.00,22015000.00,14507000.00,14507000.00,34400000.00,37800000.00,23300000.00,25700000.00,29900000.00,23800000.00,14700000.00,10000000.00,10000000.00,11300000.00,11300000.00,,,
totalPermanentEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noncontrollingInterestInConsolidatedEntity,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temporaryEquityRedeemableNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedOtherComprehensiveIncome,-32865000.00,-11566000.00,-26777000.00,-32630000.00,-41267000.00,-40017000.00,-40315000.00,-40845000.00,-39049000.00,-36894000.00,-37810000.00,-40748000.00,-44673000.00,-47991000.00,-47991000.00,-55050000.00,-55050000.00,-33168000.00,-33168000.00,-35861000.00,-35861000.00,-36630000.00,-36630000.00,-35354000.00,-34832000.00,-34832000.00,-39138000.00,-32646000.00,-34936000.00,-30795000.00,-34798000.00,-30121000.00,-32671000.00,-36462000.00,-31160000.00,-29356000.00,-24484000.00,-29868000.00,-19797000.00,-18378000.00,-11044000.00,-9944000.00,10876000.00,15949000.00,16093000.00,12157000.00,23483000.00,24397000.00,28795000.00,29297000.00,29179000.00,28073000.00,30532000.00,28659000.00,29174000.00,32692000.00,33573000.00,28072000.00,26751000.00,19250000.00,21056000.00,16838000.00,16478000.00,15567000.00,448000.00,-14389000.00,-23318000.00,26111000.00,29353000.00,35485000.00,42037000.00,29381000.00,26531000.00,21714000.00,26025000.00,25054000.00,25684000.00,20987000.00,11402000.00,-2688000.00,-2265000.00,11941000.00,12283000.00,-1786000.00,-8082000.00,2657000.00,3092000.00,719000.00,-28000.00,-2284000.00,-3497000.00,-8345000.00,-14155000.00,-4841000.00,-7611000.00,-11198000.00,-13710000.00,-3671000.00,-4041000.00,-5683000.00,-6742000.00,-5690000.00,-9123000.00,-6235000.00,-2089000.00,-2419000.00,-2792000.00,-2397000.00,-2362000.00,-1992000.00,-2298000.00,-2579000.00,-2865000.00,71056000.00,-3156000.00,-2235000.00,-2440000.00,-24515000.00,-24000000.00,-23500000.00,-22700000.00,-22300000.00,-22400000.00,-21600000.00,-21400000.00,-21100000.00,-21100000.00,-21000000.00,-21000000.00,,,
additionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockTotalEquity,,,,,,,,,,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,,2496000.00,,2496000.00,,2496000.00,,2496000.00,,2496000.00,2496000.00,2496000.00,2496000.00,2500000.00,2500000.00,2500000.00,2500000.00,2500000.00,,2500000.00,2500000.00,2500000.00,,2500000.00,2496000.00,2500000.00,,2496000.00,2500000.00,2500000.00,,2500000.00,2500000.00,2500000.00,,2500000.00,2500000.00,2500000.00,,2500000.00,2500000.00,2500000.00,,2500000.00,2500000.00,,2500000.00,2500000.00,2486000.00,2500000.00,2500000.00,2485000.00,2500000.00,2500000.00,2500000.00,2500000.00,2500000.00,2500000.00,2500000.00,2500000.00,2500000.00,2400000.00,,2400000.00,2300000.00,1600000.00,1590000.00,1500000.00,1500000.00,750000.00,1500000.00,735000.00,700000.00,700000.00,700000.00,700000.00,700000.00,700000.00,700000.00,700000.00,700000.00,700000.00,700000.00,700000.00,500000.00,500000.00,500000.00,,500000.00,500000.00,500000.00,,500000.00,54800000.00,54300000.00,,53300000.00,53300000.00,53300000.00,52900000.00,54000000.00,52500000.00,,52501000.00,,,,,,,,,,,,,,
preferredStockTotalEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarningsTotalEquity,,,,,,,,,,,,,,1865370000.00,,1826413000.00,,2108292000.00,,2127312000.00,,2070077000.00,,2028627000.00,2054654000.00,2054654000.00,2002687000.00,1941536000.00,1904190000.00,1883592000.00,,1812821000.00,,1774315000.00,1775775000.00,1744227000.00,,1675031000.00,1659267000.00,1602550000.00,,1543085000.00,1506519000.00,1522856000.00,,1569851000.00,1587320000.00,1588094000.00,,1553058000.00,1522805000.00,1770546000.00,,1774205000.00,1771464000.00,1713778000.00,,1716173000.00,1711929000.00,,1735503000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treasuryStock,,,,,,,,,-1378106000.00,-1379407000.00,-1389053000.00,,-1407414000.00,-1410887000.00,,-1423226000.00,,-1407623000.00,,-1407953000.00,,-1375779000.00,,-1324461000.00,-1309692000.00,-1309692000.00,-1235949000.00,-1211158000.00,-1229402000.00,-1202272000.00,,-1206298000.00,,-1208779000.00,-1141130000.00,-1141522000.00,,-1159424000.00,-1171339000.00,-964269000.00,,-965566000.00,-966093000.00,-967148000.00,,-991334000.00,-997698000.00,-999219000.00,,-990729000.00,-870252000.00,-897372000.00,,-904402000.00,-938565000.00,-928656000.00,,-929171000.00,-938023000.00,,-919585000.00,-801473000.00,-759255000.00,-760197000.00,-767673000.00,-780962000.00,-786800000.00,-787373000.00,-792539000.00,-794411000.00,-792681000.00,-599077000.00,-541888000.00,-451544000.00,-362626000.00,-300399000.00,,-223665000.00,-216513000.00,-194201000.00,-55504000.00,-55172000.00,-45018000.00,-45018000.00,-45018000.00,-45018000.00,-45018000.00,-45015000.00,-44971000.00,-44930000.00,-44329000.00,-42283000.00,-32096000.00,-26415000.00,-24852000.00,-23770000.00,-23769000.00,-23674000.00,-22339000.00,-22339000.00,-22339000.00,,-6454000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrrentAssetsOther,55735000.00,55909000.00,57693000.00,56238000.00,54857000.00,58500000.00,50591000.00,50142000.00,33884000.00,31576000.00,30485000.00,29013000.00,33083000.00,33111000.00,33111000.00,33561000.00,33561000.00,50985000.00,50985000.00,50896000.00,50896000.00,49426000.00,49426000.00,37683000.00,42747000.00,42747000.00,50442000.00,52771000.00,54106000.00,52464000.00,54424000.00,58661000.00,62379000.00,60124000.00,60268000.00,54169000.00,52893000.00,51340000.00,51442000.00,51629000.00,36445000.00,37202000.00,38444000.00,40894000.00,36199000.00,45551000.00,38712000.00,28311000.00,35479000.00,23718000.00,25073000.00,15064000.00,16688000.00,16384000.00,14045000.00,20750000.00,20379000.00,25465000.00,23981000.00,22956000.00,22268000.00,21688000.00,23401000.00,22064000.00,21017000.00,272370000.00,18745000.00,19944000.00,189775000.00,185561000.00,20652000.00,20223000.00,18557000.00,297635000.00,-7598000.00,2270000.00,-1957000.00,169509000.00,-17600000.00,151882000.00,-47327000.00,102670000.00,-8289000.00,-4085000.00,7648000.00,50623000.00,44905000.00,30934000.00,30882000.00,22368000.00,22626000.00,-53000.00,1402000.00,12994000.00,38442000.00,6343000.00,5075000.00,7130000.00,14801000.00,-12283000.00,18836000.00,7151000.00,7534000.00,8306000.00,3704000.00,3034000.00,3425000.00,4355000.00,4968000.00,3775000.00,2619000.00,2444000.00,2670000.00,2487000.00,2378000.00,2310000.00,1779000.00,1779000.00,5200000.00,1600000.00,1600000.00,1800000.00,1900000.00,2000000.00,1600000.00,1500000.00,1500000.00,400000.00,400000.00,,,
deferredLongTermAssetCharges,,,,,,,,,,,,,,,,,,22724000.00,,16833000.00,,16759000.00,,20951000.00,14062000.00,14062000.00,12796000.00,8558000.00,9105000.00,9344000.00,,29025000.00,,33408000.00,49250000.00,49627000.00,,38903000.00,64927000.00,17052000.00,,14035000.00,26598000.00,13534000.00,,24835000.00,19086000.00,25441000.00,,31282000.00,23199000.00,22477000.00,,16579000.00,13467000.00,2460000.00,,10030000.00,19616000.00,,28724000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentAssetsTotal,2167368000.00,2230416000.00,2244393000.00,2320715000.00,2395372000.00,2451828000.00,2420979000.00,2389719000.00,1974485000.00,1893439000.00,1904886000.00,1912163000.00,1990429000.00,2045609000.00,2045609000.00,2071173000.00,2071173000.00,2280749000.00,2280749000.00,2373678000.00,2373678000.00,2339086000.00,2339086000.00,2304750000.00,857125000.00,857125000.00,858014000.00,853669000.00,856318000.00,847783000.00,871568000.00,869138000.00,869521000.00,881431000.00,885691000.00,866969000.00,866969000.00,888871000.00,837489000.00,837234000.00,813121000.00,806395000.00,840584000.00,849388000.00,794296000.00,770604000.00,746223000.00,706103000.00,630438000.00,614253000.00,635281000.00,632419000.00,656471000.00,663314000.00,704611000.00,711361000.00,730395000.00,705588000.00,721127000.00,886892000.00,929186000.00,971118000.00,1001456000.00,1005871000.00,1013937000.00,1038317000.00,1063833000.00,1085990000.00,1061716000.00,846846000.00,826967000.00,756317000.00,770709000.00,789230000.00,631460000.00,570871000.00,552452000.00,524977000.00,512040000.00,513349000.00,509425000.00,466019000.00,380158000.00,362354000.00,339155000.00,339448000.00,348749000.00,332167000.00,325399000.00,313461000.00,316875000.00,308467000.00,307566000.00,294691000.00,289661000.00,275853000.00,245561000.00,224385000.00,155122000.00,137116000.00,121939000.00,92066000.00,85793000.00,76547000.00,63967000.00,56444000.00,55959000.00,49896000.00,46381000.00,42322000.00,41067000.00,40057000.00,39116000.00,36678000.00,35458000.00,34497000.00,35200000.00,35200000.00,39900000.00,38700000.00,34800000.00,31300000.00,26200000.00,23000000.00,19200000.00,16600000.00,16600000.00,12800000.00,12800000.00,,,
capitalLeaseObligations,,1280379000.00,1308478000.00,1358458000.00,1308478000.00,1421870000.00,1466004000.00,,1468795000.00,1423374000.00,1382920000.00,1423726000.00,1477366000.00,1543076000.00,1602026000.00,1631662000.00,1631662000.00,1631662000.00,1600896000.00,1600896000.00,1646131000.00,1646131000.00,1617841000.00,1617841000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
longTermDebtTotal,,3225000.00,30225000.00,8911000.00,30225000.00,411911000.00,376522000.00,,405807000.00,336249000.00,331680000.00,,325290000.00,321081000.00,,642972000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesOther,,22345000.00,21168000.00,22734000.00,21168000.00,22894000.00,24055000.00,,24275000.00,23816000.00,24207000.00,24737000.00,15627000.00,1214601000.00,19604000.00,1327929000.00,24633000.00,1329070000.00,27335000.00,1381715000.00,27896000.00,1366936000.00,28302000.00,1363805000.00,25801000.00,22254000.00,30703000.00,32583000.00,35099000.00,36324000.00,,35302000.00,,38178000.00,39194000.00,40024000.00,,45764000.00,47084000.00,46543000.00,,43553000.00,46356000.00,43646000.00,,52998000.00,43916000.00,44152000.00,,39393000.00,42844000.00,44996000.00,,54350000.00,56670000.00,59098000.00,,63796000.00,62484000.00,,56778000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesTotal,951266000.00,996432000.00,1038441000.00,1052845000.00,1524515000.00,1538233000.00,1581033000.00,1520100000.00,1483746000.00,1450273000.00,1480620000.00,1489659000.00,1535682000.00,1789662000.00,1789662000.00,1970901000.00,1970901000.00,1329070000.00,1329070000.00,1381715000.00,1381715000.00,1366936000.00,1366936000.00,1363805000.00,73178000.00,73178000.00,78923000.00,82152000.00,88729000.00,84301000.00,85741000.00,90042000.00,94729000.00,84308000.00,87701000.00,94260000.00,100502000.00,97188000.00,100420000.00,102387000.00,98567000.00,98069000.00,105344000.00,106425000.00,106982000.00,112508000.00,108920000.00,111613000.00,112784000.00,98964000.00,106064000.00,114594000.00,127700000.00,128550000.00,131361000.00,137023000.00,142927000.00,141090000.00,140278000.00,140487000.00,144781000.00,150676000.00,151606000.00,143375000.00,155438000.00,152882000.00,164001000.00,154292000.00,153692000.00,151038000.00,164787000.00,159411000.00,149724000.00,109708000.00,112469000.00,104552000.00,99600000.00,88474000.00,93688000.00,87564000.00,84152000.00,76908000.00,21933000.00,32944000.00,31406000.00,32366000.00,30263000.00,24852000.00,21855000.00,22271000.00,25500000.00,24421000.00,22850000.00,20727000.00,21852000.00,23550000.00,24092000.00,26204000.00,1452000.00,1636000.00,1617000.00,1702000.00,1702000.00,,,,,,,,,,,,,,,,,,,,,100000.00,100000.00,7400000.00,7400000.00,7400000.00,7400000.00,,,
negativeGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,,334447000.00,324396000.00,97577000.00,324396000.00,389726000.00,380959000.00,,562973000.00,617388000.00,648434000.00,,663718000.00,655891000.00,,646350000.00,,577856000.00,,574391000.00,,568413000.00,,570443000.00,574929000.00,574929000.00,565316000.00,560349000.00,565033000.00,593770000.00,,588978000.00,,582512000.00,603890000.00,597919000.00,,583689000.00,590820000.00,588293000.00,,569675000.00,566449000.00,559694000.00,,573008000.00,577108000.00,587905000.00,,627065000.00,599343000.00,574671000.00,,567700000.00,552797000.00,546677000.00,,543393000.00,546597000.00,,540326000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liabilitiesAndStockholdersEquity,3520786000.00,3431907000.00,3373894000.00,3420956000.00,3672477000.00,3629217000.00,3701518000.00,3786643000.00,3750015000.00,3495022000.00,3400666000.00,3434806000.00,3498215000.00,3627976000.00,3627976000.00,3630111000.00,3630111000.00,3328679000.00,3328679000.00,3452252000.00,3452252000.00,3359159000.00,3359159000.00,3255353000.00,1903378000.00,1903378000.00,1981482000.00,1850749000.00,1730914000.00,1816313000.00,1801780000.00,1686323000.00,1633193000.00,1782660000.00,1822540000.00,1693188000.00,1596296000.00,1612246000.00,1887836000.00,1760209000.00,1672760000.00,1691700000.00,1772072000.00,1680061000.00,1651877000.00,1694164000.00,1840086000.00,1780085000.00,1667044000.00,1756053000.00,1833133000.00,1978882000.00,1916452000.00,1950802000.00,1910452000.00,1866502000.00,1832338000.00,1879998000.00,1909124000.00,1849703000.00,1975190000.00,2138148000.00,2095908000.00,2010314000.00,1913297000.00,1963676000.00,1971419000.00,1945324000.00,1868495000.00,1867680000.00,1982823000.00,1847515000.00,1841083000.00,1987484000.00,1840294000.00,1736566000.00,1617258000.00,1605649000.00,1428583000.00,1463940000.00,1356623000.00,1293659000.00,1057225000.00,950872000.00,889049000.00,865071000.00,833363000.00,773984000.00,760026000.00,741339000.00,741107000.00,701740000.00,684563000.00,672721000.00,627424000.00,570303000.00,550783000.00,543046000.00,420822000.00,356799000.00,348512000.00,354628000.00,315503000.00,263682000.00,226947000.00,210948000.00,194999000.00,159720000.00,149785000.00,144795000.00,134570000.00,105410000.00,99730000.00,110438000.00,115594000.00,97360000.00,87901000.00,87901000.00,139700000.00,134500000.00,107300000.00,104100000.00,108400000.00,82900000.00,71400000.00,44300000.00,44300000.00,40100000.00,40100000.00,,,
cashAndShortTermInvestments,240940000.00,175315000.00,117841000.00,170209000.00,82133000.00,98214000.00,228775000.00,434770000.00,740668000.00,823994000.00,791679000.00,850477000.00,692356000.00,898787000.00,898787000.00,885725000.00,885725000.00,416930000.00,416930000.00,264514000.00,264514000.00,317166000.00,317166000.00,349671000.00,425465000.00,425465000.00,359728000.00,363322000.00,309700000.00,413613000.00,257527000.00,192558000.00,225197000.00,378613000.00,291667000.00,247934000.00,238976000.00,260067000.00,363116000.00,327290000.00,326907000.00,410697000.00,280445000.00,262628000.00,327699000.00,428935000.00,357214000.00,404866000.00,496216000.00,630992000.00,544683000.00,702072000.00,722030000.00,745044000.00,481320000.00,513996000.00,605181000.00,734695000.00,634475000.00,431323000.00,544264000.00,698635000.00,515903000.00,502788000.00,449332000.00,483853000.00,343937000.00,380326000.00,369433000.00,619939000.00,640782000.00,634605000.00,658717000.00,827113000.00,757927000.00,814090000.00,771368000.00,751518000.00,556375000.00,625174000.00,561297000.00,589607000.00,384640000.00,332611000.00,326268000.00,337812000.00,206078000.00,208966000.00,214021000.00,241573000.00,172972000.00,177002000.00,182431000.00,225483000.00,84804000.00,75497000.00,124010000.00,161373000.00,99189000.00,66255000.00,97968000.00,168492000.00,115854000.00,70896000.00,75026000.00,85300000.00,44045000.00,36266000.00,44274000.00,48359000.00,12627000.00,4386000.00,14261000.00,34326000.00,8918000.00,16327000.00,17857000.00,17857000.00,3300000.00,500000.00,200000.00,10400000.00,200000.00,200000.00,11700000.00,100000.00,100000.00,300000.00,300000.00,,,
propertyPlantAndEquipmentGross,,,,,,,,,,1744643000.00,1758710000.00,1779773000.00,1893708000.00,1930842000.00,,1960027000.00,,2154036000.00,,2250483000.00,,2216575000.00,,2188895000.00,742149000.00,,735714000.00,732400000.00,732200000.00,724200000.00,726200000.00,719100000.00,,707800000.00,708500000.00,700300000.00,,703600000.00,709261000.00,712300000.00,,694856000.00,717500000.00,732800000.00,,633000000.00,630100000.00,598500000.00,,500100000.00,537100000.00,544800000.00,,582200000.00,629500000.00,635500000.00,,643100000.00,652400000.00,,677900000.00,713100000.00,741019000.00,745100000.00,739700000.00,740240000.00,748300000.00,718600000.00,667700000.00,625600000.00,597900000.00,552200000.00,523500000.00,481600000.00,440900000.00,404400000.00,,345500000.00,339000000.00,338500000.00,349493000.00,339800000.00,375000000.00,299115000.00,339200000.00,278689000.00,288200000.00,277600000.00,270900000.00,267500000.00,270300000.00,264000000.00,263000000.00,257700000.00,251200000.00,235700000.00,201800000.00,183400000.00,140300000.00,122100000.00,103100000.00,,103100000.00,78300000.00,60200000.00,,53400000.00,45500000.00,41400000.00,,38400000.00,37600000.00,36400000.00,34200000.00,33100000.00,32200000.00,,33421000.00,,34700000.00,37100000.00,33200000.00,29500000.00,24300000.00,21000000.00,17600000.00,15100000.00,,12400000.00,,,
