,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31
shortTermInvestments,-1624000.00,-2421000.00,-11171000.00,133701000.00,145158000.00,-4623000.00,-4607000.00,-4549000.00,,-74685000.00,-44914000.00,-45000000.00,-70000000.00,,,-37123000.00,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,-191000.00,-207000.00,-212000.00,-220000.00,-237000.00,-266000.00,-298000.00,-349000.00,-394000.00,-449000.00,-478000.00,2792000.00,,,2946000.00,,3227000.00,,8287000.00,5857000.00,2105000.00,2028000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netReceivables,191800000.00,195893000.00,183058000.00,180365000.00,164585000.00,120260000.00,139225000.00,153237000.00,112901000.00,109287000.00,145382000.00,11559000.00,45292000.00,93031000.00,1485522000.00,81862000.00,11684000.00,558577000.00,355926000.00,13349000.00,14818000.00,97717000.00,459764000.00,12546000.00,105310000.00,12785000.00,174154000.00,11646000.00,73199000.00,59210000.00,9808000.00,11936000.00,39494000.00,63963000.00,90712000.00,11839000.00,9481000.00,9120000.00,12996000.00,5385000.00,5732000.00,33412000.00,31397000.00,32286000.00,15690000.00,74193000.00,24159000.00,43687000.00,4052000.00,3955000.00,4045000.00,2564000.00,61478000.00,2490000.00,3078000.00,2031000.00,1171000.00,1001000.00,17988000.00,33949000.00,429253000.00,72923000.00,69322000.00,75357000.00,68735000.00,430789000.00,227765000.00,217249000.00,1332149000.00,276300000.00,360047000.00,259519000.00,287188000.00,169317000.00,91906000.00,74880000.00,238230000.00,74506000.00,68061000.00,148771000.00,136689000.00,75092000.00,51399000.00,28122000.00,17959000.00,20192000.00,38642000.00,13629000.00,21534000.00,10586000.00,11215000.00,11095000.00,35409000.00,30889000.00,52282000.00,23900000.00,20100000.00,20700000.00,37700000.00,24900000.00,25100000.00,77800000.00,15600000.00,14100000.00,,,,,,,
longTermDebt,86804000.00,86724000.00,86508000.00,255750000.00,325439000.00,414466000.00,408285000.00,125400000.00,88921000.00,101594000.00,77341000.00,73248000.00,195009000.00,74022000.00,74383000.00,74328000.00,74272000.00,74216000.00,76506000.00,81063000.00,77479000.00,74226000.00,75975000.00,78713000.00,80970000.00,77806000.00,79808000.00,83210000.00,141685000.00,149363000.00,118208000.00,75853000.00,128814000.00,220236000.00,251093000.00,,,120487000.00,,73129000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accountsPayable,,,,,93081000.00,114410000.00,,,52000.00,99000.00,201000.00,907000.00,569000.00,611000.00,1199000.00,4666000.00,3356000.00,3336000.00,5063000.00,4646000.00,4241000.00,3728000.00,3484000.00,4418000.00,2813000.00,3020000.00,2415000.00,3434000.00,1449000.00,1365000.00,2867000.00,2436000.00,2203000.00,2161000.00,1913000.00,2112000.00,1752000.00,2163000.00,2620000.00,2165000.00,14510000.00,15228000.00,14680000.00,18419000.00,17526000.00,17199000.00,17248000.00,16905000.00,283000.00,16401000.00,241000.00,187000.00,160000.00,141000.00,124000.00,124000.00,129000.00,483000.00,418000.00,2064000.00,4438000.00,5684000.00,4946000.00,2991000.00,6329000.00,9185000.00,14579000.00,12239000.00,12939000.00,10428000.00,11310000.00,12039000.00,19943000.00,14851000.00,11223000.00,5894000.00,9639000.00,9203000.00,8581000.00,6188000.00,3404000.00,9809000.00,40927000.00,16412000.00,,,,,,,,,,,,,,,,,,46800000.00,,,,,,,,,
totalPermanentEquity,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noncontrollingInterestInConsolidatedEntity,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temporaryEquityRedeemableNoncontrollingInterests,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedOtherComprehensiveIncome,-9001000.00,-32821000.00,,,,,,-36208000.00,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,4685000.00,7230000.00,7461000.00,12371000.00,11334000.00,14907000.00,28017000.00,42793000.00,47611000.00,49848000.00,51086000.00,53996000.00,49378000.00,49418000.00,43647000.00,38985000.00,36804000.00,33807000.00,33464000.00,38367000.00,43252000.00,49565000.00,53251000.00,63495000.00,41399000.00,29327000.00,10385000.00,7015000.00,289000.00,-1211000.00,-230000.00,-118000.00,-6450000.00,-92407000.00,-111353000.00,-12846000.00,-13479000.00,12552000.00,-4552000.00,-15148000.00,-17763000.00,17245000.00,-26049000.00,-20597000.00,-233705000.00,-135912000.00,-196868000.00,-59915000.00,-67262000.00,-141210000.00,122073000.00,50025000.00,28098000.00,66853000.00,-22287000.00,-19837000.00,-19314000.00,-19651000.00,-21630000.00,-19480000.00,-19647000.00,-14918000.00,1392000.00,-1128000.00,-1911000.00,-4568000.00,-4154000.00,-6000000.00,-13300000.00,,,,,,,,,,,,,,
additionalPaidInCapital,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockTotalEquity,,,284000.00,,286000.00,291000.00,301000.00,307000.00,316000.00,327000.00,335000.00,335000.00,337000.00,357000.00,368000.00,368000.00,368000.00,366000.00,366000.00,305000.00,303000.00,282000.00,281000.00,281000.00,280000.00,260000.00,236000.00,236000.00,230000.00,230000.00,230000.00,230000.00,230000.00,230000.00,230000.00,230000.00,,197000.00,,166000.00,,166000.00,,132000.00,,97000.00,,77000.00,,77000.00,,77000.00,,79000.00,,80000.00,,1590000.00,,1592000.00,,1594000.00,,1519000.00,,1753000.00,,1747000.00,,1741000.00,,1729000.00,,1719000.00,,1689000.00,,1685000.00,,1669000.00,,1401000.00,,510000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockTotalEquity,,,32821000.00,,32968000.00,34608000.00,36357000.00,36208000.00,35849000.00,35289000.00,35289000.00,35289000.00,35573000.00,36385000.00,37198000.00,37214000.00,37227000.00,37240000.00,37170000.00,8245000.00,8138000.00,8007000.00,7567000.00,7108000.00,6904000.00,3500000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarningsTotalEquity,,,-1842939000.00,,-1843790000.00,-1846546000.00,-1846146000.00,-1842703000.00,-1845798000.00,-1844817000.00,-1837035000.00,-1830272000.00,-1841010000.00,-1845043000.00,-1854498000.00,-1759626000.00,-1777841000.00,-1760933000.00,-1728523000.00,-1731982000.00,-1695032000.00,-1678131000.00,-1664212000.00,-1596013000.00,-1587075000.00,-1593980000.00,-1536949000.00,-1527104000.00,-1470481000.00,-1474259000.00,-1472688000.00,-1426655000.00,-1431028000.00,-1367966000.00,-1354852000.00,,,-1237710000.00,,-1228926000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treasuryStock,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedAmortization,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrrentAssetsOther,-647613000.00,-595698000.00,-591346000.00,-29264000.00,-560905000.00,-525260000.00,-347270000.00,-29697000.00,-663195000.00,-74685000.00,-44914000.00,-45000000.00,-70000000.00,-581453000.00,-32623000.00,-33501000.00,61864000.00,49782000.00,72082000.00,4072737000.00,89801000.00,77523000.00,73419000.00,4138915000.00,61722000.00,68068000.00,67302000.00,4086760000.00,123313000.00,125705000.00,84149000.00,4167819000.00,97196000.00,-113312000.00,-113483000.00,-212000.00,-147906000.00,-151906000.00,-162749000.00,-298000.00,-151604000.00,-153574000.00,-159840000.00,-478000.00,-1397538000.00,-1193795000.00,-953380000.00,-819384000.00,-852041000.00,3227000.00,-763643000.00,-435251000.00,-389411000.00,-390933000.00,-140774000.00,-298294000.00,-264069000.00,-224760000.00,-144890000.00,8943000.00,9372000.00,9817000.00,-2996363000.00,9837000.00,118241000.00,119287000.00,-6147407000.00,184590000.00,185572000.00,186554000.00,-2682500000.00,189250000.00,188405000.00,189551000.00,-12258452000.00,122417000.00,122768000.00,123081000.00,-11459386000.00,124103000.00,124656000.00,16972000.00,-5333762000.00,-206406000.00,-44525000.00,-179591000.00,-154387000.00,-33051000.00,-158369000.00,-171615000.00,-22302000.00,-28620000.00,-19903000.00,-19735000.00,-18974000.00,-17400000.00,-27800000.00,-15200000.00,-18500000.00,-20000000.00,-29600000.00,-144200000.00,-90200000.00,-82300000.00,,,,-58100000.00,,,
deferredLongTermAssetCharges,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentAssetsTotal,647613000.00,595698000.00,591346000.00,547977000.00,560905000.00,525260000.00,347270000.00,510149000.00,663195000.00,768926000.00,532079000.00,997540000.00,663522000.00,581453000.00,32623000.00,33501000.00,62539000.00,56025000.00,87330000.00,4072737000.00,89892000.00,87444000.00,78443000.00,4138915000.00,23453000.00,24162000.00,65149000.00,4086760000.00,96891000.00,111824000.00,101480000.00,4167819000.00,103319000.00,1558000.00,1612000.00,1625000.00,1671000.00,1820000.00,1766000.00,1767000.00,1831000.00,1731000.00,1731000.00,1869000.00,1397538000.00,1193795000.00,953380000.00,819384000.00,852041000.00,858723000.00,763643000.00,435251000.00,389411000.00,390933000.00,188384000.00,298294000.00,264069000.00,224760000.00,144890000.00,1250609000.00,2759636000.00,3618884000.00,2996363000.00,2020099000.00,834990000.00,6480074000.00,6147407000.00,7303034000.00,6931657000.00,11239203000.00,2682500000.00,9285408000.00,11288347000.00,11335318000.00,12258452000.00,12317082000.00,11449062000.00,12731861000.00,11459386000.00,11066576000.00,8799940000.00,8399348000.00,5333762000.00,206406000.00,44525000.00,179591000.00,154387000.00,33051000.00,158369000.00,171615000.00,22302000.00,28620000.00,19903000.00,19735000.00,18974000.00,17400000.00,27800000.00,15200000.00,18500000.00,20000000.00,29600000.00,144200000.00,90200000.00,82300000.00,,,,58100000.00,,,
capitalLeaseObligations,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
longTermDebtTotal,,,86508000.00,,143103000.00,208969000.00,163920000.00,125400000.00,88921000.00,75456000.00,77341000.00,73248000.00,73967000.00,74229000.00,86211000.00,74336000.00,74996000.00,77347000.00,76506000.00,81063000.00,77479000.00,74226000.00,75975000.00,78713000.00,80970000.00,77806000.00,79808000.00,83210000.00,141685000.00,149363000.00,118208000.00,75853000.00,128814000.00,220236000.00,251093000.00,,,120487000.00,,73129000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesOther,,,506351000.00,,716828000.00,662088000.00,538866000.00,453509000.00,565959000.00,725790000.00,566315000.00,889353000.00,631453000.00,470448000.00,2037219000.00,3581744000.00,3701110000.00,3648092000.00,4219568000.00,3723829000.00,4093975000.00,3831266000.00,4025079000.00,3668516000.00,3717990000.00,3914932000.00,4246235000.00,3650349000.00,3437900000.00,3384548000.00,3222144000.00,3622812000.00,3555366000.00,3903701000.00,3519942000.00,,,2666251000.00,,1547630000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesTotal,86713000.00,86611000.00,86508000.00,86405000.00,859931000.00,414466000.00,408285000.00,664395000.00,93251000.00,101594000.00,201000.00,73027000.00,73115000.00,74022000.00,1199000.00,74328000.00,74272000.00,74216000.00,5063000.00,74104000.00,107687000.00,98003000.00,3484000.00,73880000.00,73824000.00,73768000.00,2415000.00,73656000.00,73601000.00,73545000.00,1365000.00,862200000.00,383800000.00,75300000.00,1913000.00,40000000.00,40000000.00,40000000.00,2620000.00,40000000.00,40000000.00,40000000.00,14680000.00,15000000.00,15000000.00,15000000.00,342000.00,15000000.00,15000000.00,15000000.00,241000.00,15000000.00,15948000.00,15927000.00,124000.00,16857000.00,16816000.00,51775000.00,418000.00,254357000.00,313358000.00,320051000.00,4946000.00,323575000.00,3525382000.00,3969400000.00,3440011000.00,4810499000.00,5266710000.00,324197000.00,434330000.00,324686000.00,4193829000.00,322991000.00,6925024000.00,128370000.00,108175000.00,77288000.00,4744616000.00,54189000.00,45616000.00,25509000.00,60927000.00,5266000.00,70051000.00,37128000.00,18128000.00,21165000.00,6817000.00,6825000.00,623000.00,776000.00,926000.00,1072000.00,1217000.00,1400000.00,1500000.00,1600000.00,1800000.00,1900000.00,2000000.00,46800000.00,2300000.00,40000000.00,,,,22000000.00,,,
negativeGoodwill,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,,,2024979000.00,,2024746000.00,2025345000.00,2027585000.00,2030315000.00,2034310000.00,2037953000.00,2040898000.00,2040918000.00,2041986000.00,2047286000.00,2049741000.00,2049292000.00,2048423000.00,2047616000.00,2047398000.00,1997876000.00,1997281000.00,1976309000.00,1975369000.00,1974941000.00,1972463000.00,1944847000.00,1911194000.00,1910284000.00,1899754000.00,1899282000.00,1898670000.00,1898085000.00,1897472000.00,1898217000.00,1897138000.00,,,1810297000.00,,1727398000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liabilitiesAndStockholdersEquity,867258000.00,817470000.00,808004000.00,1002318000.00,1074141000.00,1084755000.00,920883000.00,803036000.00,879609000.00,1030097000.00,883344000.00,1212389000.00,945335000.00,785800000.00,2358307000.00,4000114000.00,4099538000.00,4063892000.00,4673158000.00,4099450000.00,4536412000.00,4254376000.00,4460519000.00,4160529000.00,4215599000.00,4368891000.00,4720492000.00,4141554000.00,4034597000.00,3985044000.00,3791289000.00,4204806000.00,4182234000.00,4694670000.00,4366617000.00,4014489000.00,3764696000.00,3431738000.00,2641279000.00,2194966000.00,2220099000.00,2460053000.00,2211410000.00,2074158000.00,1595786000.00,1379465000.00,1072644000.00,955060000.00,948678000.00,918379000.00,803308000.00,455333000.00,465621000.00,405815000.00,340620000.00,313649000.00,283325000.00,269587000.00,399270000.00,1560291000.00,3505948000.00,4200230000.00,3490736000.00,2944955000.00,5119269000.00,11319598000.00,12270283000.00,13352518000.00,14658055000.00,12212109000.00,10759593000.00,18435790000.00,21071157000.00,15656757000.00,13698167000.00,12928288000.00,12283565000.00,13298882000.00,11806507000.00,11333613000.00,9217811000.00,8755318000.00,5501107000.00,406185000.00,499114000.00,362232000.00,284480000.00,291958000.00,230888000.00,288348000.00,238033000.00,252219000.00,293526000.00,282836000.00,279458000.00,226400000.00,202100000.00,231700000.00,193900000.00,205100000.00,221900000.00,353400000.00,504400000.00,359300000.00,,,,125400000.00,,,
cashAndShortTermInvestments,8900000.00,13249000.00,12833000.00,161722000.00,17031000.00,14198000.00,26322000.00,20543000.00,27280000.00,18903000.00,73619000.00,35102000.00,11129000.00,16569000.00,122384000.00,19636000.00,55427000.00,65931000.00,90993000.00,87765000.00,106165000.00,80246000.00,72843000.00,80717000.00,85685000.00,138647000.00,79557000.00,65943000.00,163298000.00,142227000.00,124952000.00,66416000.00,100787000.00,204646000.00,228352000.00,194259000.00,126309000.00,136634000.00,176561000.00,94132000.00,80216000.00,70869000.00,104703000.00,121489000.00,184430000.00,109211000.00,94725000.00,94043000.00,91600000.00,54703000.00,33977000.00,20699000.00,14088000.00,10684000.00,7903000.00,10123000.00,13299000.00,36831000.00,224566000.00,254653000.00,227162000.00,417940000.00,337041000.00,692360000.00,692737000.00,505940000.00,450979000.00,189956000.00,365121000.00,75346000.00,188714000.00,238615000.00,181534000.00,299428000.00,164435000.00,231527000.00,173535000.00,140941000.00,129235000.00,92688000.00,252102000.00,116015000.00,93966000.00,90007000.00,92068000.00,50120000.00,56869000.00,46246000.00,32892000.00,53324000.00,39945000.00,52337000.00,40638000.00,45502000.00,34229000.00,43700000.00,23800000.00,38100000.00,38400000.00,46800000.00,58700000.00,71200000.00,139100000.00,205700000.00,,,,20700000.00,,,
propertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000.00,,114000.00,,34000.00,,24442000.00,,26731000.00,,30451000.00,,47963000.00,,44111000.00,,45059000.00,,46382000.00,,34203000.00,,18733000.00,,9282000.00,,6969000.00,,5281000.00,,9156000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
propertyPlantAndEquipmentNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000.00,104000.00,114000.00,114000.00,34000.00,22238000.00,24442000.00,25998000.00,26731000.00,27742000.00,30451000.00,45782000.00,47963000.00,43428000.00,44111000.00,44614000.00,45059000.00,44328000.00,46382000.00,40602000.00,34203000.00,30446000.00,18733000.00,11315000.00,9282000.00,8371000.00,6969000.00,5545000.00,5281000.00,9214000.00,9156000.00,8967000.00,8495000.00,8674000.00,9203000.00,9929000.00,13315000.00,9388000.00,10173000.00,10944000.00,11783000.00,12159000.00,11300000.00,9000000.00,6500000.00,6200000.00,6900000.00,6800000.00,6200000.00,3500000.00,3500000.00,,,,3100000.00,,,
accumulatedDepreciation,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInvestedCapital,267334000.00,273915000.00,268992000.00,440269000.00,506681000.00,593556000.00,590025000.00,313599000.00,282079000.00,295057000.00,335926000.00,377635000.00,396322000.00,276622000.00,269994000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockSharesOutstanding,28081000.00,28709000.00,28004000.00,29243000.00,28913000.00,28766000.00,29832000.00,32312000.00,31927000.00,33066000.00,33181000.00,35343000.00,34697000.00,36666000.00,36711000.00,35833000.00,36572000.00,36533000.00,33139000.00,29052000.00,29382000.00,28210000.00,28197000.00,26011000.00,26856000.00,24319000.00,23897000.00,23051000.00,23349000.00,23070000.00,22994000.00,23002000.00,23021000.00,23098000.00,22973000.00,20397000.00,21055000.00,20060000.00,17081000.00,16189000.00,16845000.00,16832000.00,14093000.00,10242000.00,10041000.00,9733000.00,7873000.00,7741000.00,7748000.00,7736000.00,7681000.00,7681000.00,7895000.00,7696000.00,7879000.00,7879000.00,7565000.00,7696000.00,7622000.00,151168204000.00,151301000.00,150948000.00,151419000.00,166974997000.00,167874000.00,173256000.00,172850000.00,171667179000.00,172091000.00,171294000.00,171031000.00,169333013000.00,170490000.00,170101000.00,169444000.00,168489578000.00,168800000.00,168566000.00,167307000.00,123307012000.00,138269000.00,136190000.00,48547000.00,2427350.00,2476300.00,2438600.00,2308550.00,2308550.00,2290400.00,2461500.00,2469450.00,2469450.00,2518000.00,2503250.00,2567650.00,2567650.00,2457447.00,2485150.00,2436650.00,2436650.00,2492958.00,2466667.00,2516129.00,2516129.00,2013514.00,2013514.00,2000000.00,2000000.00,1823529.00,1823529.00,1937500.00
investments,,-7830000.00,-41361000.00,-65617000.00,-22701000.00,-379325000.00,-136946000.00,-21136000.00,-2551000.00,-155894000.00,-356960000.00,-402782000.00,-85741000.00,1532798000.00,1715069000.00,115524000.00,-189937000.00,433302000.00,-861081000.00,-330846000.00,-805240000.00,-945536000.00,-872849000.00,,-627244000.00,-668003000.00,-855166000.00,,-749998000.00,-960697000.00,-484489000.00,,-98370000.00,290982000.00,-336389000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeToLiabilities,,,-2194000.00,,-1052000.00,1889000.00,467000.00,559000.00,1805000.00,-4000.00,-663000.00,409000.00,-354000.00,-439000.00,-3282000.00,729000.00,-415000.00,-2497000.00,-1623000.00,510000.00,2246000.00,1029000.00,-4541000.00,,1165000.00,2360000.00,-5227000.00,,-1747000.00,4363000.00,-6257000.00,,1216000.00,1809000.00,-4825000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCashflowsFromInvestingActivities,,,22353000.00,,-22701000.00,-82292000.00,153140000.00,77187000.00,168568000.00,-209899000.00,206012000.00,-95720000.00,-77184000.00,1532730000.00,1614251000.00,115524000.00,-189937000.00,433302000.00,-305385000.00,357803000.00,-352043000.00,-167598000.00,79197000.00,,134526000.00,336646000.00,-632833000.00,,-42380000.00,-286433000.00,558661000.00,,146885000.00,-259023000.00,-246585000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netBorrowings,,,-31161000.00,,27088000.00,90064000.00,-123129000.00,-68206000.00,-128108000.00,158680000.00,-149662000.00,146473000.00,80942000.00,-1609977000.00,-1544771000.00,-116669000.00,166367000.00,-432588000.00,242498000.00,-370622000.00,339669000.00,169224000.00,-83823000.00,,-218861000.00,-328156000.00,592753000.00,,847221000.00,254196000.00,-559299000.00,,-169516000.00,259957000.00,226103000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCashFromFinancingActivities,,14873000.00,-35316000.00,78496000.00,23280000.00,66290000.00,-140795000.00,-79803000.00,-153493000.00,154467000.00,-185909000.00,115316000.00,73521000.00,-1614608000.00,-1553891000.00,-125787000.00,157291000.00,-447197000.00,308547000.00,-380881000.00,349206000.00,154645000.00,-98979000.00,-41822000.00,-203361000.00,-306235000.00,577888000.00,267441000.00,45523000.00,239768000.00,-573679000.00,144814000.00,-189799000.00,240557000.00,205908000.00,490979000.00,70956000.00,877321000.00,291031000.00,-41244000.00,-215705000.00,577447000.00,-202907000.00,606053000.00,-21209000.00,291965000.00,54020000.00,-14795000.00,9958000.00,95391000.00,341974000.00,20465000.00,-18305000.00,32868000.00,13529000.00,110915000.00,-211000.00,74661000.00,-1105615000.00,-1595496000.00,-214640000.00,355794000.00,775758000.00,1004533000.00,-5874429000.00,-1085052000.00,-985579000.00,735178000.00,1767432000.00,1660501000.00,-7980916000.00,-1919458000.00,4208783000.00,1280547000.00,576600000.00,592751000.00,-1483008000.00,1750977000.00,258478000.00,1990600000.00,386424000.00,3095857000.00,298741000.00,-38718000.00,52580000.00,20590000.00,7563000.00,20351000.00,-26424000.00,355000.00,-89000.00,398000.00,400000.00,563000.00,698000.00,300000.00,-100000.00,700000.00,-2600000.00,-1800000.00,-5900000.00,-100000.00,-24100000.00,,,,,,,,
changeToOperatingActivities,,,,,1766000.00,-1087000.00,-2993000.00,866000.00,912000.00,84000.00,-1844000.00,914000.00,5697000.00,-251000.00,-2880000.00,5014000.00,988000.00,1236000.00,-2805000.00,104000.00,1355000.00,709085.39,-3793000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
