,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1995-09-30,1995-06-30,1995-03-31,1994-12-31,1994-09-30,1994-06-30,1994-03-31,1993-12-31,1993-09-30,1993-06-30,1993-03-31,1992-12-31,1992-09-30,1992-06-30,1992-03-31,1991-12-31,1991-09-30,1991-06-30,1991-03-31,1990-03-31,1989-03-31
commonStockSharesOutstanding,113185000.00,113494000.00,113547000.00,108493341.00,100466000.00,98802000.00,99205000.00,98486332.00,99413000.00,100171000.00,100178000.00,95981874.00,96377000.00,96902000.00,98341000.00,95752502.00,96412000.00,96331000.00,95216000.00,95578321.00,97654000.00,98640000.00,97323000.00,93639812.00,93774000.00,96491000.00,96772000.00,94979274.00,96480000.00,98113000.00,99996000.00,97981525.00,100621000.00,101830000.00,101646000.00,101646000.00,98319000.00,97620000.00,97191000.00,97191000.00,93014000.00,102139000.00,101234000.00,101234000.00,101333000.00,101424000.00,101767000.00,101767000.00,103156000.00,104525000.00,105513000.00,105513000.00,102337000.00,103468000.00,103342000.00,103342000.00,93292000.00,92232000.00,91538000.00,91538000.00,88097000.00,87687000.00,87549000.00,87549000.00,88236000.00,88194000.00,88046000.00,88046000.00,86571000.00,86470000.00,85621000.00,85721000.00,83276000.00,83107000.00,82689000.00,82689000.00,81281000.00,81162000.00,81015000.00,81015000.00,80304000.00,79630000.00,78971000.00,78971000.00,78519000.00,79763000.00,79894000.00,79894000.00,80172000.00,79965000.00,80014000.00,73644000.00,79576000.00,79157000.00,78990000.00,74915909.00,178421053.00,176727273.00,178363636.00,175591000.00,175229000.00,176279070.00,174511000.00,174511000.00,174210526.00,85422000.00,85505000.00,85505000.00,84880000.00,84702000.00,83098000.00,83098000.00,81596000.00,81514000.00,81248000.00,81248000.00,80393000.00,75555000.00,73913000.00,73913000.00,143333333.00,116666667.00,114285714.00,114285714.00,114117647.00,114117647.00,113529412.00,113529412.00,116666667.00,108461538.00,111818182.00,112000000.00,112000000.00
investments,0.00,,,-1590000.00,0.00,-178000.00,-178000.00,-178000.00,-178000.00,-1488000.00,-1914000.00,-1914000.00,-1914000.00,-1914000.00,-147000.00,-1869000.00,-691000.00,-1569000.00,-7382000.00,-5787000.00,-2488000.00,-4306000.00,-4008000.00,-20110000.00,-8426000.00,-4778000.00,-4468000.00,-6108000.00,6000.00,-3834000.00,1457000.00,-9233000.00,,-5078000.00,-3901000.00,-18955000.00,-823000.00,-7370000.00,-4656000.00,,-578000.00,-6639000.00,-6642000.00,,,,,-2000.00,,-1027000.00,-449000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeToLiabilities,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-589000.00,0.00,-104000.00,503000.00,-1028000.00,0.00,-323000.00,234000.00,-306000.00,0.00,196000.00,-5792000.00,5677000.00,0.00,-318000.00,-5821000.00,6034000.00,0.00,310000.00,-5745000.00,5215000.00,,4896000.00,791000.00,2208000.00,,1317000.00,-4059000.00,4939000.00,97000.00,109000.00,-7688000.00,7382000.00,,,,,,,,,,,,,311000.00,749000.00,97000.00,,,,,,,,,,959000.00,,78000.00,5838000.00,488000.00,123000.00,117000.00,,1304000.00,,,,20000.00,2630000.00,685000.00,7000.00,1835000.00,2060000.00,,5283000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCashflowsFromInvestingActivities,0.00,0.00,,-1768000.00,-178000.00,-178000.00,-178000.00,-3402000.00,-3402000.00,-1488000.00,-1914000.00,-147000.00,-147000.00,-147000.00,-147000.00,-1869000.00,-691000.00,-8951000.00,-7382000.00,-5787000.00,-2488000.00,-4306000.00,-4008000.00,-20110000.00,-8426000.00,-4778000.00,-4468000.00,-6108000.00,6000.00,-920000.00,-1457000.00,-9233000.00,-8979000.00,-5078000.00,-3901000.00,-18955000.00,-823000.00,-7344000.00,-4682000.00,0.00,-1694000.00,-12581000.00,-12571000.00,0.00,-2614000.00,-3457000.00,0.00,-2000.00,0.00,-1027000.00,-449000.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170210000.00,114054000.00,58840000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCashFromFinancingActivities,-68864000.00,-74330000.00,-77986000.00,-72348000.00,-70655000.00,-90700000.00,-127143000.00,-87147000.00,-89062000.00,-73271000.00,-102227000.00,-66411000.00,-59044000.00,-61553000.00,-82859000.00,-58221000.00,-53312000.00,-47217000.00,-52494000.00,-60188000.00,-57952000.00,-68456000.00,-76097000.00,-45181000.00,-37583000.00,-39685000.00,-59851000.00,-38791000.00,-38797000.00,-31332000.00,-54503000.00,-42747000.00,-47141000.00,-34382000.00,-59286000.00,-37137000.00,-42339000.00,-23701000.00,-58778000.00,-30157000.00,-38781000.00,-27696000.00,-29614000.00,-32340000.00,-19502000.00,-24750000.00,-11756000.00,-24979000.00,-34163000.00,-41720000.00,-43356000.00,-11626000.00,-30454000.00,-43456000.00,-57536000.00,-62182000.00,-37868000.00,-6418000.00,-26605000.00,-52304000.00,-83154000.00,-64516000.00,-87877000.00,-95114000.00,-95506000.00,-58944000.00,-109108000.00,-36283000.00,-57024000.00,-59549000.00,-45125000.00,-48674000.00,-52012000.00,-35107000.00,-48533000.00,-32361000.00,-37683000.00,-7062000.00,28366000.00,-35056000.00,-35281000.00,-22040000.00,-37556000.00,-31084000.00,-42572000.00,-36840000.00,-42129000.00,-42368000.00,-47519000.00,-47360000.00,-54167000.00,-54167000.00,-51067000.00,-49791000.00,-54489000.00,-170373000.00,-49616000.00,-28164000.00,29887000.00,-77353000.00,-31252000.00,-19591000.00,-37532000.00,-28272000.00,-12813000.00,-48630000.00,-52187000.00,-44197000.00,-42682000.00,-42360000.00,-37483000.00,-37483000.00,-33078000.00,-32056000.00,-32437000.00,-31541000.00,-35047000.00,-28260000.00,20964000.00,-46800000.00,31900000.00,,,,,,8500000.00,-14900000.00,-6300000.00,5200000.00,-5100000.00,,
changeToOperatingActivities,,,,,-119000.00,-266000.00,-1146000.00,1612000.00,-221000.00,-6905000.00,5870000.00,1513000.00,376000.00,-869000.00,-901000.00,989000.00,39000.00,1403000.00,-1410000.00,119000.00,-104000.00,503000.00,-1028000.00,535000.00,-323000.00,234000.00,-306000.00,345000.00,223000.00,-223000.00,,44000.00,,,,-546000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeInCash,8373000.00,141303000.00,166149000.00,-67009000.00,-70655000.00,-90700000.00,-127143000.00,-62322000.00,-89062000.00,-73271000.00,-102227000.00,-66411000.00,-59044000.00,-61553000.00,168642000.00,244219000.00,132902000.00,341167000.00,0.00,886618000.00,,,,707620000.00,,,,674473000.00,,,,650595000.00,,,,486149000.00,,,,680288000.00,,,,139433000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,-89000.00,-67160000.00,-104000.00,104000.00,,-46674000.00,,,,,,,,,,,,24112000.00,,,,,,,,-10826000.00,-2163000.00,-27496000.00,40611000.00,-150187000.00,60484000.00,72934000.00,28194000.00,-37616000.00,22072000.00,9737000.00,12127000.00,-55725000.00,17430000.00,5809000.00,-15522000.00,-15522000.00,13959000.00,37087000.00,36533000.00,-52170000.00,18280000.00,9234000.00,-19460000.00,-28800000.00,48900000.00,,,,,,-3200000.00,-10200000.00,22000000.00,-2200000.00,-11700000.00,,
beginPeriodCashFlow,0.00,0.00,1309017000.00,1376026000.00,0.00,0.00,1376026000.00,1438348000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000.00,67249000.00,104000.00,,1061523000.00,1108197000.00,,,,,,,,,,,24112000.00,,,,,,,,75312000.00,86138000.00,88301000.00,115797000.00,75186000.00,225373000.00,164889000.00,91955000.00,63761000.00,101377000.00,79305000.00,69568000.00,57441000.00,113166000.00,95736000.00,89927000.00,139778000.00,139778000.00,125819000.00,88732000.00,52199000.00,104369000.00,86089000.00,76855000.00,96315000.00,48900000.00,48200000.00,,,,,,51400000.00,22000000.00,,41600000.00,53300000.00,,
endPeriodCashFlow,8373000.00,0.00,0.00,1309017000.00,1376026000.00,0.00,0.00,1376026000.00,1073906000.00,0.00,0.00,-66411000.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000.00,67249000.00,104000.00,,1061523000.00,1108197000.00,,,,,,,,,,,24112000.00,,,,,,,,75312000.00,86138000.00,88301000.00,115797000.00,75186000.00,225373000.00,164889000.00,91955000.00,63761000.00,101377000.00,79305000.00,69568000.00,57441000.00,113166000.00,95736000.00,124256000.00,124256000.00,139778000.00,125819000.00,88732000.00,52199000.00,104369000.00,86089000.00,76855000.00,-28800000.00,48900000.00,,,,,,48200000.00,-10200000.00,22000000.00,-2200000.00,41600000.00,,
totalCashFromOperatingActivities,68864000.00,74330000.00,77986000.00,73938000.00,70655000.00,90878000.00,127143000.00,87147000.00,89062000.00,74759000.00,104141000.00,66411000.00,59044000.00,61553000.00,83006000.00,60090000.00,54003000.00,48786000.00,59876000.00,65975000.00,60440000.00,72762000.00,80105000.00,47619000.00,46009000.00,44463000.00,64319000.00,42528000.00,38791000.00,32252000.00,55960000.00,43001000.00,47141000.00,39460000.00,63187000.00,43243000.00,43162000.00,31045000.00,63460000.00,32525000.00,40475000.00,40277000.00,42185000.00,37864000.00,22116000.00,28207000.00,11756000.00,24981000.00,34163000.00,42747000.00,43805000.00,175822000.00,-8387000.00,-7839000.00,-8237000.00,-6550000.00,-6633000.00,-6456000.00,-7402000.00,-8845000.00,-8882000.00,-9717000.00,-9628000.00,-10841000.00,-9943000.00,-8954000.00,-10859000.00,-8105000.00,-8843000.00,-7949000.00,-8777000.00,48763000.00,51908000.00,35211000.00,48533000.00,32361000.00,37683000.00,7062000.00,-28366000.00,35056000.00,35281000.00,22040000.00,37556000.00,31084000.00,42572000.00,36840000.00,42129000.00,66480000.00,47519000.00,47360000.00,244106000.00,244106000.00,-5089000.00,-5423000.00,-4351000.00,-2107000.00,134503000.00,1324000.00,125188000.00,-31998000.00,98466000.00,117817000.00,73740000.00,-17696000.00,89553000.00,59297000.00,64483000.00,8323000.00,93138000.00,51367000.00,8750000.00,8750000.00,71616000.00,59668000.00,60553000.00,2160000.00,50801000.00,41902000.00,22901000.00,-5800000.00,36000000.00,,,,,,6500000.00,-6900000.00,41800000.00,-5200000.00,8900000.00,,
issuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depreciation,,,,66617000.00,,,,34364000.00,,,,,,,,,,,,,0.00,0.00,0.00,31886000.00,0.00,0.00,0.00,41066000.00,0.00,0.00,0.00,49145000.00,0.00,0.00,0.00,41508000.00,0.00,0.00,0.00,41279000.00,0.00,0.00,0.00,40262000.00,0.00,0.00,0.00,37675000.00,0.00,,0.00,47397000.00,0.00,,,54922000.00,,,,79111000.00,,,,95481000.00,,,,100370000.00,,,,131979000.00,,,,177356000.00,,,,,,,,,,,,,,,,,,,,17244000.00,49240000.00,45799000.00,40352000.00,36499000.00,34580000.00,30677000.00,27618000.00,25544000.00,23186000.00,23012000.00,21031000.00,20688000.00,19686000.00,19054000.00,16368000.00,16368000.00,17256000.00,16728000.00,16998000.00,17643000.00,17396000.00,16827000.00,15824000.00,13900000.00,14600000.00,,,,,,10500000.00,9500000.00,8100000.00,6900000.00,5900000.00,,
otherCashflowsFromInvestingActivities,0.00,0.00,,-1768000.00,-178000.00,-178000.00,0.00,-3402000.00,-3402000.00,-3402000.00,-1914000.00,-147000.00,-147000.00,-147000.00,-147000.00,-11511000.00,-9642000.00,-8951000.00,-7382000.00,-16589000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26000.00,0.00,-1116000.00,-5942000.00,-5929000.00,0.00,-2614000.00,-3457000.00,0.00,0.00,0.00,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184493000.00,124919000.00,65986000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dividendsPaid,-69333000.00,-75036000.00,-79310000.00,-72036000.00,71340000.00,89976000.00,127672000.00,87579000.00,90568000.00,81263000.00,98045000.00,66413000.00,58938000.00,61825000.00,83705000.00,60290000.00,54027000.00,47361000.00,60807000.00,66052000.00,60606000.00,72263000.00,81801000.00,47332000.00,45685000.00,44534000.00,64837000.00,42383000.00,38493000.00,39010000.00,49845000.00,41778000.00,48010000.00,45343000.00,57168000.00,43646000.00,43718000.00,37698000.00,57662000.00,35709000.00,36652000.00,34335000.00,36256000.00,32340000.00,19502000.00,24750000.00,11756000.00,24981000.00,34163000.00,42747000.00,43805000.00,11811000.00,30455000.00,46306000.00,62787000.00,62182000.00,37868000.00,6418000.00,26605000.00,52476000.00,83948000.00,72494000.00,92458000.00,103719000.00,100151000.00,78237000.00,126616000.00,73507000.00,74638000.00,65325000.00,84980000.00,60251000.00,55356000.00,45941000.00,65183000.00,41439000.00,42074000.00,11932000.00,43828000.00,43828000.00,39340000.00,28478000.00,39848000.00,34946000.00,43971000.00,44620000.00,51145000.00,49201000.00,53265000.00,50212000.00,59613000.00,59613000.00,54485000.00,53510000.00,61635000.00,1000.00,93380000.00,93316000.00,74048000.00,67071000.00,72200000.00,65095000.00,70078000.00,63099000.00,54504000.00,50988000.00,50013000.00,46532000.00,44757000.00,43244000.00,39332000.00,39332000.00,35150000.00,33454000.00,33383000.00,32865000.00,31233000.00,29962000.00,29925000.00,29100000.00,20200000.00,,,,,,17100000.00,15300000.00,14200000.00,13600000.00,14100000.00,,
changeToInventory,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1200829000.00,0.00,0.00,0.00,-890511000.00,0.00,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeToAccountReceivables,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6127000.00,0.00,0.00,-6127000.00,-1823000.00,-2070000.00,7387000.00,-7696000.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,145000.00,3000.00,,309000.00,221000.00,171000.00,104000.00,777000.00,580000.00,374000.00,372000.00,403000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salePurchaseOfStock,0.00,1468000.00,15956000.00,178000.00,2487000.00,100600000.00,11707000.00,18537000.00,3402000.00,3402000.00,29847000.00,23565000.00,8645000.00,31958000.00,14220000.00,18340000.00,19029000.00,65070000.00,8313000.00,182379000.00,2668000.00,3801000.00,5696000.00,144269000.00,8148000.00,4771000.00,5018000.00,181620000.00,-327000.00,1586000.00,1457000.00,145361000.00,733000.00,5078000.00,3901000.00,317000.00,1379000.00,8225000.00,4656000.00,273444000.00,578000.00,6639000.00,6642000.00,0.00,0.00,0.00,0.00,2000.00,0.00,1027000.00,449000.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherCashflowsFromFinancingActivities,469000.00,706000.00,1324000.00,151531000.00,685000.00,-724000.00,529000.00,432000.00,1506000.00,7992000.00,-4182000.00,2000.00,-106000.00,272000.00,846000.00,2069000.00,715000.00,144000.00,8313000.00,30410000.00,2654000.00,3807000.00,5704000.00,30704000.00,8102000.00,4849000.00,4986000.00,75595000.00,-304000.00,7678000.00,-4658000.00,92898000.00,869000.00,10961000.00,-2118000.00,226327000.00,1379000.00,13997000.00,-1116000.00,61306000.00,-2129000.00,6639000.00,6642000.00,123250000.00,-2614000.00,-3457000.00,,219365000.00,,1027000.00,449000.00,24432000.00,1000.00,2850000.00,5251000.00,36751000.00,44501000.00,12874000.00,34007000.00,260318000.00,794000.00,7978000.00,4581000.00,184355000.00,4645000.00,19293000.00,17508000.00,365343000.00,17614000.00,5776000.00,39855000.00,11727000.00,3344000.00,10834000.00,16650000.00,9170000.00,4391000.00,4870000.00,28366000.00,8772000.00,4059000.00,6438000.00,2292000.00,3862000.00,1399000.00,7780000.00,9016000.00,6833000.00,5746000.00,2852000.00,5446000.00,-189939000.00,3418000.00,3719000.00,7146000.00,283127000.00,862764000.00,511152000.00,401310000.00,243718000.00,249948000.00,219504000.00,221921000.00,74834000.00,56739000.00,2367000.00,3213000.00,2335000.00,2075000.00,899000.00,1886000.00,1886000.00,2101000.00,1469000.00,987000.00,1382000.00,131220000.00,51786000.00,70947000.00,2000000.00,52500000.00,,,,,,125700000.00,500000.00,7900000.00,18900000.00,9100000.00,,
changeToNetincome,,4241000.00,3446000.00,43778000.00,995000.00,4095000.00,27362000.00,42570000.00,607000.00,-9253000.00,100861000.00,97123000.00,282000.00,1503000.00,8458000.00,85567000.00,18000.00,46056000.00,14847000.00,137536000.00,-5356000.00,13802000.00,22973000.00,109247000.00,3154000.00,2488000.00,20715000.00,120597000.00,-9876000.00,-1637000.00,-5264000.00,101553000.00,5019000.00,-3095000.00,11568000.00,93294000.00,-1282000.00,-6064000.00,22086000.00,83476000.00,6029000.00,-2054000.00,-2920000.00,,43941000.00,4800000.00,-14827000.00,227113000.00,9047000.00,7739000.00,439000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalExpenditures,0,0,0,62308000,0,0,0,61931000,0,0,0,0,0,0,0,0,0,0,0,32789000,0,0,0,39417000,0,0,0,36728000,0,0,0,30217000,0,0,0,25433000,0,0,0,21615000,0,0,0,21650000,0,0,0,4927000,0,0,0,1920000,0,0,0,0,0,0,0,21008000,0,0,0,26461000,0,0,0,41991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2878000,20295000,11696000,15594000,8227000,7030000,10643000,6010000,7017000,7970000,8065000,12289000,11715000,4760000,2407000,1920000,1920000,1070000,1439000,3215000,5987000,6051000,4787000,4385000,1500000,2100000,,,,,,1100000,700000,800000,1300000,1600000,,
changeReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6127000.00,-1823000.00,-2070000.00,7387000.00,-7696000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashFlowsOtherOperating,,,,,,,,,,,,,,,,,,,-821000.00,,,,,,,,,,,-223000.00,,,-247000.00,152000.00,,,,,,,27000.00,1264000.00,4666000.00,,,,1072000.00,-943000.00,74000.00,-203000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashAndCashEquivalentsChanges,,141303000.00,166149000.00,179594000.00,131138000.00,262812000.00,252669000.00,273849000.00,234553000.00,219598000.00,309840000.00,280297000.00,134864000.00,152212000.00,168642000.00,244219000.00,132902000.00,341167000.00,,886618000.00,,,,707620000.00,,,,674473000.00,,,,650595000.00,,,,486149000.00,,,,680288000.00,,,,139433000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeInWorkingCapital,413000.00,-1072000.00,-412000.00,1014000.00,-119000.00,-266000.00,-1146000.00,1612000.00,-221000.00,-6905000.00,5870000.00,1513000.00,376000.00,-869000.00,-901000.00,989000.00,39000.00,1403000.00,-1410000.00,119000.00,-104000.00,503000.00,-1028000.00,930000.00,-323000.00,234000.00,-306000.00,487000.00,196000.00,-6015000.00,5677000.00,244000.00,-565000.00,-5669000.00,6034000.00,-326000.00,310000.00,-5745000.00,5215000.00,-4304000.00,4923000.00,2055000.00,6874000.00,-4554000.00,1317000.00,2068000.00,-116000.00,-2669000.00,-1887000.00,-504000.00,-314000.00,655000.00,-1688000.00,-686000.00,-1273000.00,865000.00,-440000.00,-617000.00,-1525000.00,-2202000.00,-307000.00,-586000.00,-67000.00,-694000.00,85000.00,666000.00,-1550000.00,2229000.00,-818000.00,560000.00,-1172000.00,719000.00,-186000.00,1330000.00,-1256000.00,1005000.00,-683000.00,-5734000.00,5815000.00,471000.00,78000.00,603000.00,-355000.00,-323000.00,-194000.00,-266000.00,256000.00,-769000.00,1249000.00,256000.00,1538000.00,1067694000.00,-552000.00,-392000.00,874000.00,-54478000.00,-23300000.00,-146914000.00,-17332000.00,-148433000.00,-11197000.00,8831000.00,-26339000.00,-118912000.00,-1898000.00,-21333000.00,-11419000.00,-66870000.00,22474000.00,-16710000.00,-52243000.00,-52243000.00,11866000.00,4427000.00,7882000.00,-56449000.00,1331000.00,-8816000.00,-25338000.00,22600000.00,-3000000.00,,,,,,-25000000.00,-5300000.00,14900000.00,-28400000.00,-12200000.00,,
stockBasedCompensation,,,,199390000.00,,,,216425000.00,,,,107366000.00,,,,146488000.00,,,,-267427000.00,,,,185234000.00,,,,152162000.00,,,,176160000.00,,,,176636000.00,,,,159020000.00,,,,21830000.00,,,,474103000.00,,,,122612000.00,,,4000000.00,73101000.00,,,22980000.00,66078000.00,,,18604000.00,49815000.00,,,36925000.00,76251000.00,,,,85437000.00,,,,101561000.00,,,,,162000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherNonCashItems,11460000.00,14844000.00,10961000.00,-261935000.00,14458000.00,23003000.00,42361000.00,-39628000.00,607000.00,-9253000.00,17184000.00,-135664000.00,-8482000.00,5239000.00,21648000.00,-167409000.00,-5769000.00,-4599000.00,14847000.00,273403000.00,-5356000.00,13802000.00,22973000.00,-31904000.00,1844000.00,3565000.00,20715000.00,-30623000.00,-11186000.00,-1637000.00,-5264000.00,-8925000.00,5019000.00,-3217000.00,11568000.00,-14098000.00,-1282000.00,-6064000.00,22086000.00,-20643000.00,6029000.00,-2054000.00,-2920000.00,43121000.00,43941000.00,4800000.00,-14827000.00,227113000.00,9047000.00,7739000.00,439000.00,132242000.00,-18914000.00,-38925000.00,-58210000.00,-67086000.00,-68723000.00,-44092000.00,-35592000.00,-30661000.00,-72936000.00,-93042000.00,-100601000.00,-102299000.00,-114856000.00,-110267000.00,-124759000.00,-119763000.00,-82028000.00,-84514000.00,-73164000.00,-197552000.00,-8476000.00,-22243000.00,2955000.00,38190000.00,-3392000.00,-29583000.00,-80542000.00,24491000.00,34769000.00,-18458000.00,9567000.00,-7754000.00,8427000.00,-6713000.00,-2850000.00,28206000.00,7280000.00,5010000.00,205700000.00,205700000.00,-68314000.00,-62430000.00,-71151000.00,-50793000.00,6909000.00,5225000.00,4114000.00,2093000.00,4835000.00,2468000.00,3477000.00,2152000.00,2056000.00,121740000.00,1522000.00,2213000.00,2021000.00,1993000.00,1529000.00,1529000.00,1487000.00,1414000.00,1488000.00,5857000.00,-2611000.00,1620000.00,991000.00,-74800000.00,-200000.00,,,,,,1700000.00,-29500000.00,1300000.00,2200000.00,2900000.00,,
freeCashFlow,68864000.00,74330000.00,77986000.00,11630000.00,70655000.00,90878000.00,127143000.00,25216000.00,89062000.00,74759000.00,104141000.00,66411000.00,59044000.00,61553000.00,83006000.00,60090000.00,54003000.00,48786000.00,59876000.00,33186000.00,60440000.00,72762000.00,80105000.00,8202000.00,46009000.00,44463000.00,64319000.00,5800000.00,38791000.00,32252000.00,55960000.00,12784000.00,47141000.00,39460000.00,63187000.00,17810000.00,43162000.00,31045000.00,63460000.00,10910000.00,40475000.00,40277000.00,42185000.00,16214000.00,22116000.00,28207000.00,11756000.00,20054000.00,34163000.00,42747000.00,43805000.00,177742000.00,-8387000.00,-7839000.00,-8237000.00,-6550000.00,-6633000.00,-6456000.00,-7402000.00,-29853000.00,-8882000.00,-9717000.00,-9628000.00,-37302000.00,-9943000.00,-8954000.00,-10859000.00,33886000.00,-8843000.00,-7949000.00,-8777000.00,48763000.00,51908000.00,35211000.00,48533000.00,32361000.00,37683000.00,7062000.00,-28366000.00,35056000.00,35281000.00,22040000.00,37556000.00,31084000.00,42572000.00,36840000.00,42129000.00,66480000.00,47519000.00,47360000.00,244106000.00,244106000.00,-5089000.00,-5423000.00,-4351000.00,-4985000.00,114208000.00,-10372000.00,109594000.00,-40225000.00,91436000.00,107174000.00,67730000.00,-24713000.00,81583000.00,51232000.00,52194000.00,-3392000.00,88378000.00,48960000.00,6830000.00,6830000.00,70546000.00,58229000.00,57338000.00,-3827000.00,44750000.00,37115000.00,18516000.00,-7300000.00,33900000.00,,,,,,5400000.00,-7600000.00,41000000.00,-6500000.00,7300000.00,,
