,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-03-31,2000-12-31,2001-09-30,2001-06-30
date,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-03-31,2000-12-31,,
filing_date,2023-10-27,2023-07-28,2023-04-28,2023-03-01,2022-10-28,2022-07-28,2022-05-04,2022-03-01,2021-10-26,2021-07-28,2021-04-27,2021-03-01,2020-11-03,2020-07-31,2020-05-11,2020-03-02,2019-10-30,2019-07-31,2019-05-08,2019-02-28,2018-10-24,2018-07-25,2018-04-26,2018-02-27,2017-10-25,2017-07-26,2017-04-27,2017-02-23,2016-10-26,2016-07-27,2016-04-27,2016-02-19,2015-10-22,2015-07-23,2015-04-22,2015-02-24,2014-10-22,2014-07-23,2014-04-24,2014-02-25,2013-10-24,2013-07-24,2013-04-24,2013-02-21,2012-10-24,2012-07-26,2012-04-26,2012-02-22,2011-10-26,2011-07-27,2011-04-27,2011-02-28,2010-10-28,2010-07-28,2010-04-30,2010-03-01,2009-10-30,2009-07-31,2009-04-30,2009-03-16,2008-10-30,2008-07-31,2008-05-07,2008-02-29,2007-11-07,2007-08-09,2007-05-09,2007-03-08,2006-11-07,2006-08-08,2006-05-09,2006-03-16,2005-10-09,2005-08-05,2005-05-06,2005-03-15,2004-11-08,2004-08-06,2004-05-10,2004-03-11,2003-11-14,2003-08-14,2003-05-15,2003-03-25,2002-11-14,2002-08-14,2002-05-08,,,,,
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,,
totalAssets,8255000000.00,8165900000.00,8182800000.00,8021400000.00,7816300000.00,7638800000.00,7860100000.00,8002600000.00,3571400000.00,3524900000.00,3582300000.00,3676300000.00,3530600000.00,2934400000.00,3069200000.00,2911300000.00,2816500000.00,2814000000.00,2904900000.00,2695400000.00,2516300000.00,2520900000.00,2429400000.00,2356700000.00,2269800000.00,2367000000.00,2399700000.00,2336100000.00,2326500000.00,2372100000.00,2335500000.00,2305900000.00,2243400000.00,2311800000.00,2177600000.00,2192000000.00,1925500000.00,1935900000.00,1873500000.00,1888600000.00,1775500000.00,1755300000.00,1657600000.00,1661400000.00,1490200000.00,1490400000.00,1482600000.00,1419400000.00,1308900000.00,1338200000.00,1441500000.00,1486300000.00,1326500000.00,1338700000.00,1346600000.00,1400900000.00,1271600000.00,1426300000.00,1472300000.00,1654300000.00,2064500000.00,2163400000.00,2019700000.00,2016300000.00,1915357000.00,1987556000.00,1978212000.00,2030837000.00,1930747000.00,1974287000.00,1963756000.00,1930800000.00,1782181000.00,1888499000.00,1938975000.00,1897959000.00,1793917000.00,1937606000.00,1881042000.00,1814279000.00,1676093000.00,1691230000.00,1619168000.00,1605644000.00,1503873000.00,1532560000.00,1504372000.00,1460657000.00,,1404200000.00,,
intangibleAssets,1800100000.00,1800100000.00,1800100000.00,1800100000.00,1327300000.00,1327300000.00,1335700000.00,1335700000.00,425200000.00,425200000.00,425200000.00,425200000.00,101900000.00,113200000.00,113200000.00,121700000.00,65800000.00,65800000.00,65800000.00,65800000.00,69500000.00,69500000.00,60400000.00,49600000.00,54700000.00,54700000.00,54800000.00,48500000.00,48500000.00,48500000.00,48500000.00,48500000.00,130200000.00,131200000.00,102900000.00,152600000.00,61900000.00,61900000.00,58100000.00,93100000.00,52800000.00,28400000.00,28400000.00,63400000.00,18700000.00,18700000.00,18700000.00,52100000.00,18800000.00,18800000.00,18800000.00,55200000.00,,,,18500000.00,,,,15700000.00,560500000.00,560400000.00,560700000.00,536469000.00,516591000.00,501884000.00,39518000.00,39518000.00,449785000.00,450362000.00,42853000.00,42853000.00,467188000.00,464947000.00,461189000.00,505834000.00,455184000.00,457162000.00,430625000.00,407336000.00,476271000.00,446426000.00,402133000.00,402133000.00,399198000.00,408713000.00,392287000.00,392856000.00,,364164000.00,,
earningAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherCurrentAssets,812800000.00,346600000.00,298800000.00,181700000.00,298600000.00,257500000.00,1112800000.00,157700000.00,183400000.00,179700000.00,182100000.00,141800000.00,170100000.00,110600000.00,122100000.00,90400000.00,128900000.00,128400000.00,120600000.00,92500000.00,125500000.00,130700000.00,119200000.00,94600000.00,117700000.00,129200000.00,103900000.00,88500000.00,93700000.00,97200000.00,94600000.00,84100000.00,96100000.00,100100000.00,95400000.00,85200000.00,79900000.00,323400000.00,317200000.00,66100000.00,75200000.00,292200000.00,66000000.00,331700000.00,270600000.00,160400000.00,167800000.00,170200000.00,115600000.00,123500000.00,149200000.00,202900000.00,138300000.00,135700000.00,152800000.00,143600000.00,149800000.00,250100000.00,171900000.00,104600000.00,84400000.00,91900000.00,96100000.00,93626000.00,20228000.00,18976000.00,22359000.00,70389000.00,12451000.00,19677000.00,49310000.00,51498000.00,60538000.00,44660000.00,16065000.00,33553000.00,46517000.00,131786000.00,44040000.00,45228000.00,47405000.00,44846000.00,29265000.00,33600000.00,37974000.00,35388000.00,38680000.00,25253000.00,,19694000.00,,
totalLiab,994500000.00,5097400000.00,5133600000.00,5118100000.00,5173500000.00,5228400000.00,5677600000.00,5887100000.00,2270100000.00,2376600000.00,2584300000.00,2770800000.00,2718700000.00,2221300000.00,2408300000.00,2265000000.00,2216500000.00,2257700000.00,2400300000.00,2222200000.00,2035300000.00,2070400000.00,2005100000.00,1962500000.00,1922500000.00,2048900000.00,2101500000.00,2056400000.00,2070900000.00,2152500000.00,2093700000.00,1991400000.00,1928900000.00,1944100000.00,1799100000.00,1747100000.00,1401600000.00,1407100000.00,1361800000.00,1398000000.00,1304600000.00,1301700000.00,1228600000.00,1258600000.00,1104800000.00,1127200000.00,1134600000.00,1092800000.00,995500000.00,1027000000.00,1133700000.00,1199200000.00,1047700000.00,1073000000.00,1094100000.00,1157300000.00,1030600000.00,1193000000.00,1245800000.00,1431600000.00,1473600000.00,1571000000.00,1432600000.00,1432075000.00,1328171000.00,1399628000.00,1408854000.00,1419004000.00,1328431000.00,1386657000.00,1397474000.00,1383034000.00,1256539000.00,1384043000.00,1445368000.00,1417936000.00,1325943000.00,1482015000.00,1438182000.00,1380572000.00,1221564000.00,1253247000.00,1186979000.00,1178693000.00,1072934000.00,1116326000.00,1098559000.00,1117106000.00,,1082318000.00,,
totalStockholderEquity,3248500000.00,3068500000.00,3049200000.00,2903300000.00,2642800000.00,2410400000.00,2182500000.00,2115500000.00,1301300000.00,1148300000.00,998000000.00,905500000.00,811900000.00,713100000.00,660900000.00,646300000.00,600000000.00,556300000.00,504600000.00,473200000.00,481000000.00,450500000.00,424300000.00,394200000.00,347300000.00,318100000.00,298200000.00,279700000.00,255600000.00,219600000.00,241800000.00,314500000.00,314500000.00,367700000.00,378500000.00,444900000.00,523900000.00,528800000.00,511700000.00,490600000.00,470900000.00,453600000.00,429000000.00,402800000.00,385400000.00,363200000.00,348000000.00,326600000.00,313400000.00,311200000.00,307800000.00,287100000.00,278800000.00,265700000.00,252500000.00,243600000.00,241000000.00,233300000.00,226500000.00,222700000.00,590900000.00,592400000.00,587100000.00,584225000.00,587186000.00,587928000.00,569358000.00,611833000.00,602316000.00,587630000.00,566282000.00,547766000.00,525642000.00,504456000.00,493607000.00,480023000.00,467974000.00,455591000.00,442860000.00,433707000.00,454529000.00,437983000.00,432189000.00,426951000.00,430939000.00,416234000.00,405813000.00,343551000.00,,321882000.00,,
deferredLongTermLiab,,101700000.00,99300000.00,100700000.00,,,,,35300000.00,34600000.00,36200000.00,34600000.00,24700000.00,24700000.00,24900000.00,26000000.00,20400000.00,20700000.00,21300000.00,21700000.00,17400000.00,16600000.00,16300000.00,12500000.00,9100000.00,9000000.00,9200000.00,8900000.00,18700000.00,13700000.00,12200000.00,13700000.00,4500000.00,4200000.00,5300000.00,3900000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherCurrentLiab,-100000.00,8800000.00,23000000.00,376400000.00,65000000.00,4500000.00,20800000.00,417300000.00,459500000.00,5100000.00,6000000.00,220800000.00,22500000.00,299200000.00,268700000.00,218000000.00,315000000.00,295000000.00,17700000.00,81100000.00,291300000.00,283300000.00,293000000.00,121500000.00,277800000.00,268300000.00,327700000.00,137400000.00,45300000.00,4900000.00,5000000.00,107800000.00,30400000.00,29600000.00,27100000.00,97100000.00,216700000.00,237500000.00,235900000.00,89200000.00,194700000.00,204800000.00,209300000.00,147400000.00,191900000.00,183800000.00,198500000.00,89900000.00,179500000.00,183800000.00,188900000.00,37700000.00,152000000.00,153400000.00,140800000.00,103500000.00,159500000.00,170400000.00,176100000.00,31600000.00,8000000.00,13200000.00,1800000.00,111576000.00,1377000.00,90553000.00,86499000.00,79222000.00,93756000.00,5659000.00,23590000.00,107065000.00,32891000.00,27618000.00,5087000.00,94028000.00,31243000.00,89722000.00,37877000.00,78727000.00,86910000.00,81890000.00,77226000.00,77325000.00,88441000.00,72732000.00,85635000.00,79260000.00,,56682000.00,,
commonStock,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,363000.00,363000.00,362000.00,352000.00,351000.00,349000.00,347000.00,349000.00,344000.00,344000.00,342000.00,342000.00,342000.00,341000.00,341000.00,340000.00,340000.00,340000.00,340000.00,340000.00,340000.00,340000.00,340000.00,340000.00,,,,,
capitalStock,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarnings,2950400000.00,2781100000.00,2763300000.00,2610100000.00,2338200000.00,2133300000.00,1931900000.00,1881300000.00,1740800000.00,1593800000.00,1441700000.00,1348900000.00,1259800000.00,1163600000.00,1114000000.00,1094500000.00,1050900000.00,1009300000.00,957700000.00,922700000.00,887100000.00,842800000.00,799500000.00,750300000.00,707800000.00,677100000.00,645000000.00,611500000.00,544400000.00,512000000.00,475300000.00,444300000.00,403200000.00,352100000.00,311000000.00,275100000.00,263300000.00,230800000.00,194900000.00,163500000.00,136600000.00,113900000.00,86900000.00,54400000.00,31600000.00,10900000.00,-10200000.00,-27800000.00,-49300000.00,-61600000.00,-75800000.00,-95700000.00,-101100000.00,-113600000.00,-126400000.00,-133800000.00,-134000000.00,-141400000.00,-146900000.00,-140000000.00,225400000.00,226500000.00,222600000.00,219356000.00,215558000.00,203979000.00,190118000.00,196393000.00,191073000.00,180543000.00,161539000.00,148986000.00,128484000.00,113532000.00,97545000.00,87905000.00,75060000.00,62944000.00,48196000.00,37832000.00,58259000.00,42014000.00,29742000.00,22645000.00,17146000.00,2501000.00,-10278000.00,,23016000.00,,,
otherLiab,,,,,529900000.00,528100000.00,518100000.00,524400000.00,76700000.00,76000000.00,83200000.00,74100000.00,62200000.00,62000000.00,54100000.00,55500000.00,49400000.00,48200000.00,48200000.00,52400000.00,47700000.00,45800000.00,28600000.00,29200000.00,31600000.00,31500000.00,30000000.00,29900000.00,36100000.00,37000000.00,35400000.00,29500000.00,29900000.00,25100000.00,25200000.00,23400000.00,22200000.00,21400000.00,21000000.00,20500000.00,20000000.00,18600000.00,18000000.00,17400000.00,17500000.00,17600000.00,17100000.00,17400000.00,26300000.00,28000000.00,29400000.00,28500000.00,30300000.00,32900000.00,32300000.00,29700000.00,31900000.00,27600000.00,29700000.00,28800000.00,26500000.00,25500000.00,36900000.00,34816000.00,34776000.00,35803000.00,35345000.00,29948000.00,30090000.00,30419000.00,30427000.00,28094000.00,28668000.00,39927000.00,37971000.00,35821000.00,36780000.00,27901000.00,23023000.00,42239000.00,37254000.00,15310000.00,15367000.00,15705000.00,19467000.00,20044000.00,37443000.00,14561000.00,,17817000.00,,
goodWill,1783400000.00,1783400000.00,1783400000.00,1783400000.00,2208200000.00,2230800000.00,2234600000.00,2271700000.00,569500000.00,563200000.00,563200000.00,562200000.00,888600000.00,206500000.00,206500000.00,201700000.00,272100000.00,213200000.00,213200000.00,181200000.00,181200000.00,181200000.00,176100000.00,160800000.00,160800000.00,160800000.00,160700000.00,128100000.00,128000000.00,130200000.00,130200000.00,130200000.00,130200000.00,131200000.00,102900000.00,104000000.00,61900000.00,61900000.00,58100000.00,54500000.00,52800000.00,28400000.00,28400000.00,28400000.00,18700000.00,18700000.00,18700000.00,18700000.00,18800000.00,18800000.00,18800000.00,18900000.00,,,,,,,,,499800000.00,499700000.00,500000000.00,483301000.00,468123000.00,456416000.00,447021000.00,447996000.00,449785000.00,450362000.00,456008000.00,457405000.00,467188000.00,464947000.00,461189000.00,461650000.00,455184000.00,457162000.00,430625000.00,404143000.00,464763000.00,434596000.00,400666000.00,402133000.00,399198000.00,396223000.00,392287000.00,392856000.00,,364164000.00,,
otherAssets,133700000.00,117400000.00,98100000.00,-100000.00,63000000.00,153800000.00,75200000.00,-122100000.00,8800000.00,9200000.00,9300000.00,328000.00,9800000.00,10000000.00,9800000.00,10000000.00,10100000.00,7700000.00,8500000.00,1000000.00,9600000.00,10000000.00,248300000.00,220400000.00,226100000.00,226700000.00,227000000.00,188300000.00,189100000.00,189100000.00,189500000.00,190100000.00,199800000.00,201800000.00,167200000.00,173700000.00,134200000.00,134900000.00,131400000.00,128500000.00,130400000.00,105000000.00,107400000.00,109200000.00,105200000.00,107500000.00,111800000.00,116100000.00,129200000.00,134900000.00,141800000.00,150600000.00,118400000.00,128200000.00,127500000.00,136200000.00,132600000.00,136100000.00,152800000.00,157900000.00,605200000.00,607000000.00,609000000.00,585297000.00,566649000.00,554323000.00,535762000.00,535189000.00,541526000.00,544492000.00,551291000.00,552163000.00,565962000.00,567368000.00,564313000.00,559165000.00,563543000.00,567319000.00,541635000.00,535279000.00,560042000.00,502837000.00,467899000.00,468931000.00,465890000.00,464615000.00,446138000.00,450997000.00,425234000.00,410945000.00,,
cash,41600000.00,77500000.00,296800000.00,235300000.00,141300000.00,100100000.00,284300000.00,189400000.00,330600000.00,102300000.00,27800000.00,1400000.00,4100000.00,613200000.00,388600000.00,3500000.00,1800000.00,9600000.00,10900000.00,8300000.00,6800000.00,2500000.00,4800000.00,4700000.00,2800000.00,2700000.00,3100000.00,3400000.00,3700000.00,1800000.00,4400000.00,2800000.00,3900000.00,1900000.00,1100000.00,2900000.00,11100000.00,7000000.00,6100000.00,5400000.00,1300000.00,67000000.00,100000.00,6200000.00,5900000.00,8700000.00,4300000.00,11400000.00,8200000.00,23200000.00,7900000.00,21300000.00,9100000.00,27000000.00,29400000.00,84700000.00,33700000.00,41900000.00,35700000.00,91600000.00,21400000.00,34800000.00,25700000.00,53354000.00,40794000.00,48680000.00,94497000.00,129170000.00,133475000.00,89097000.00,59874000.00,57194000.00,25998000.00,11049000.00,39253000.00,28093000.00,18255000.00,14879000.00,45986000.00,106711000.00,48804000.00,24575000.00,38077000.00,22613000.00,51640000.00,67143000.00,78112000.00,60506000.00,,47241000.00,,
cashAndEquivalents,41600000.00,77500000.00,296800000.00,235300000.00,141300000.00,100100000.00,284300000.00,178900000.00,330600000.00,102300000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCurrentLiabilities,994500000.00,1049600000.00,1068300000.00,1033400000.00,1158700000.00,1156900000.00,1584800000.00,1598000000.00,659200000.00,759300000.00,1048700000.00,1223400000.00,1212700000.00,893200000.00,1186000000.00,1247000000.00,1235100000.00,1272600000.00,1416800000.00,1277100000.00,1135500000.00,1169000000.00,1101100000.00,1058200000.00,980400000.00,1103200000.00,1153400000.00,1104900000.00,1099800000.00,1173900000.00,1114400000.00,1007800000.00,1146600000.00,1156600000.00,1088800000.00,1041100000.00,787300000.00,848200000.00,810000000.00,834200000.00,773300000.00,702300000.00,738200000.00,779800000.00,655400000.00,710300000.00,702500000.00,636300000.00,500400000.00,472200000.00,567300000.00,635800000.00,516700000.00,526700000.00,534500000.00,598800000.00,478100000.00,626500000.00,675600000.00,854500000.00,775300000.00,876100000.00,867100000.00,871667000.00,776251000.00,848263000.00,849927000.00,881055000.00,798003000.00,841092000.00,850864000.00,838226000.00,714062000.00,829333000.00,889628000.00,847510000.00,765172000.00,933129000.00,836585000.00,757026000.00,648191000.00,742593000.00,708921000.00,692873000.00,609086000.00,621857000.00,631427000.00,609997000.00,,628622000.00,,
currentDeferredRevenue,226700000.00,223600000.00,221800000.00,256000000.00,205900000.00,201200000.00,196400000.00,217700000.00,-459500000.00,,,8700000.00,,-299200000.00,-264600000.00,26000000.00,-315000000.00,-295000000.00,,21700000.00,-291300000.00,-283300000.00,-293000000.00,12500000.00,-277800000.00,-268300000.00,-327700000.00,8900000.00,,,,11800000.00,,,,10200000.00,-216700000.00,-226100000.00,-224500000.00,9400000.00,-194700000.00,-199800000.00,-209300000.00,10900000.00,,,,7700000.00,,,,7600000.00,,,,8600000.00,,,,105100000.00,,,,12291000.00,82864000.00,,,13961000.00,,86228000.00,84975000.00,19825000.00,103635000.00,88993000.00,88884000.00,15576000.00,94430000.00,90390000.00,95402000.00,,,,,,,,,,,,,
netDebt,3476800000.00,3452200000.00,3273500000.00,3453500000.00,3459800000.00,3581700000.00,3777100000.00,4371800000.00,1399100000.00,1734800000.00,2008800000.00,2363800000.00,2205800000.00,1240500000.00,1690800000.00,1877400000.00,1846400000.00,1901800000.00,2015500000.00,1950600000.00,1689500000.00,1738800000.00,1662400000.00,1689700000.00,1601200000.00,1737400000.00,1731500000.00,1786000000.00,1696000000.00,1824300000.00,1755500000.00,1740300000.00,1595700000.00,1614200000.00,1467200000.00,1549000000.00,1151600000.00,1152600000.00,1119800000.00,1211100000.00,1088600000.00,1016300000.00,1001200000.00,1016500000.00,457600000.00,917100000.00,914700000.00,920800000.00,781500000.00,792000000.00,907500000.00,941600000.00,856300000.00,859700000.00,891600000.00,887800000.00,805500000.00,961700000.00,1004300000.00,1128300000.00,1199200000.00,1252700000.00,1139700000.00,1096184000.00,1068065000.00,1111636000.00,1079662000.00,1048761000.00,962445000.00,1065231000.00,1082714000.00,1054137000.00,971165000.00,1111432000.00,1155558000.00,1152007000.00,1070041000.00,1189820000.00,1171106000.00,1087834000.00,975502000.00,1060456000.00,988556000.00,992958000.00,842556000.00,887040000.00,859112000.00,,,,,
shortTermDebt,166100000.00,129700000.00,151300000.00,253600000.00,116300000.00,138400000.00,487400000.00,799100000.00,199700000.00,302300000.00,588100000.00,896300000.00,772200000.00,594000000.00,913200000.00,921300000.00,920100000.00,977600000.00,1092300000.00,1092400000.00,844200000.00,885700000.00,808100000.00,831800000.00,702600000.00,834900000.00,825700000.00,876700000.00,783400000.00,898200000.00,828200000.00,802700000.00,851700000.00,857900000.00,788500000.00,873200000.00,570600000.00,610700000.00,574100000.00,673200000.00,578600000.00,497500000.00,528900000.00,556700000.00,463500000.00,526500000.00,504000000.00,493100000.00,320900000.00,288400000.00,378400000.00,428000000.00,364700000.00,373300000.00,393700000.00,443700000.00,318600000.00,456100000.00,499500000.00,671600000.00,612100000.00,678600000.00,692100000.00,675687000.00,643188000.00,694534000.00,696279000.00,723921000.00,639637000.00,683585000.00,671479000.00,638904000.00,523345000.00,646073000.00,718560000.00,684828000.00,590941000.00,703175000.00,659992000.00,635417000.00,520357000.00,616137000.00,590392000.00,575428000.00,480185000.00,509085000.00,507535000.00,,,,,
shortLongTermDebt,144800000.00,108500000.00,128700000.00,230000000.00,92000000.00,114000000.00,461200000.00,773300000.00,159400000.00,270800000.00,514500000.00,673900000.00,684900000.00,520100000.00,777500000.00,690100000.00,777000000.00,833300000.00,941700000.00,38800000.00,13100000.00,13100000.00,13500000.00,12900000.00,15700000.00,1831200000.00,825700000.00,14000000.00,783400000.00,898200000.00,,13900000.00,,,,27400000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortLongTermDebtTotal,3518400000.00,3529700000.00,3570300000.00,3688800000.00,3601100000.00,3681800000.00,4061400000.00,4561200000.00,1729700000.00,1837100000.00,2036600000.00,2365200000.00,2209900000.00,1853700000.00,2079400000.00,1880900000.00,1848200000.00,1911400000.00,2026400000.00,1958900000.00,1696300000.00,1741300000.00,1667200000.00,1694400000.00,1604000000.00,1740100000.00,1734600000.00,1789400000.00,1699700000.00,1826100000.00,1759900000.00,1743100000.00,1599600000.00,1616100000.00,1468300000.00,1551900000.00,1162700000.00,1159600000.00,1125900000.00,1216500000.00,1089900000.00,1083300000.00,1001300000.00,1022700000.00,463500000.00,925800000.00,919000000.00,932200000.00,789700000.00,815200000.00,915400000.00,962900000.00,865400000.00,886700000.00,921000000.00,972500000.00,839200000.00,1003600000.00,1040000000.00,1219900000.00,1220600000.00,1287500000.00,1165400000.00,1149538000.00,1108859000.00,1160316000.00,1174159000.00,1177931000.00,1095920000.00,1154328000.00,1142588000.00,1111331000.00,997163000.00,1122481000.00,1194811000.00,1180100000.00,1088296000.00,1204699000.00,1217092000.00,1194545000.00,1024306000.00,1085031000.00,1026633000.00,1015571000.00,894196000.00,954183000.00,937224000.00,,,,,
otherStockholderEquity,220500000.00,215600000.00,223700000.00,218400000.00,230100000.00,225700000.00,221100000.00,234500000.00,-436200000.00,-440000000.00,-443100000.00,-438200000.00,-441600000.00,-444200000.00,-447200000.00,-445700000.00,-447800000.00,-450600000.00,-452600000.00,-450500000.00,-409200000.00,-394700000.00,-376800000.00,-355600000.00,-359100000.00,-357400000.00,-345500000.00,-330100000.00,-282800000.00,-285800000.00,-227900000.00,-126700000.00,-84500000.00,17300000.00,69200000.00,170900000.00,261000000.00,298500000.00,316700000.00,326500000.00,334200000.00,339600000.00,342600000.00,349600000.00,355700000.00,355000000.00,361500000.00,358500000.00,367000000.00,377700000.00,388300000.00,388400000.00,386800000.00,385800000.00,384700000.00,382700000.00,380900000.00,379200000.00,379800000.00,367900000.00,367200000.00,367600000.00,367600000.00,367115000.00,373423000.00,385047000.00,381014000.00,417166000.00,412968000.00,408763000.00,406669000.00,402023000.00,401462000.00,398458000.00,398366000.00,398062000.00,397660000.00,396958000.00,396083000.00,396018000.00,395952000.00,395684000.00,402196000.00,404088000.00,443909000.00,443849000.00,446207000.00,,,,,
propertyPlantEquipment,2191100000.00,1940200000.00,1930500000.00,1941000000.00,2152500000.00,1974000000.00,1988400000.00,1990000000.00,1412700000.00,1390600000.00,950800000.00,956200000.00,945400000.00,922800000.00,924400000.00,909700000.00,943400000.00,918900000.00,915400000.00,886100000.00,877600000.00,871900000.00,854500000.00,834200000.00,823000000.00,822300000.00,824100000.00,815400000.00,800300000.00,803500000.00,776700000.00,772800000.00,761600000.00,765200000.00,726100000.00,741600000.00,700100000.00,677500000.00,656100000.00,651500000.00,634300000.00,578600000.00,566000000.00,565800000.00,520100000.00,527700000.00,518700000.00,510800000.00,509500000.00,493000000.00,480700000.00,458400000.00,444700000.00,441900000.00,440900000.00,449100000.00,438400000.00,468900000.00,468100000.00,476700000.00,479900000.00,460800000.00,251200000.00,238581000.00,210688000.00,209471000.00,204782000.00,202584000.00,201053000.00,198825000.00,194621000.00,193457000.00,206900000.00,205982000.00,201154000.00,195788000.00,191078000.00,183099000.00,270451000.00,266991000.00,259553000.00,258602000.00,277735000.00,286930000.00,273350000.00,262803000.00,258379000.00,256402000.00,,218153000.00,,
